"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"42","PMDB",0.444444444444444,0.419721524507069,0.243055555555556,0.0653575187560305,"Público","2017-2018"
"43","PT",0.555555555555556,0.33733413180642,0.131944444444444,0.0170298739446184,"Público","2017-2018"
"44","PSDB",0.555555555555556,0.488537150166728,0.131944444444444,0.134173144415689,"Público","2017-2018"
"45","PT",0,0.260390045330943,0.6875,0.0939739604200958,"Público","2017-2018"
"46","PT",0.555555555555556,0.984737140326902,0.131944444444444,0.630373134575864,"Público","2017-2018"
"47","PT",1,1,0.3125,0.645635994248962,"Público","2017-2018"
"48","PT",0.555555555555556,0.925402922783471,0.131944444444444,0.571038917032432,"Público","2017-2018"
"49","PSDB",0,0.289082211024481,0.6875,0.0652817947265577,"Público","2017-2018"
"50","PT",1,0.92368570163451,0.3125,0.569321695883471,"Público","2017-2018"
"51","PT",0.666666666666667,0.556392818278086,0.0208333333333334,0.202028812527048,"Público","2017-2018"
"52","PT",0,0.0608487447447517,0.6875,0.293515261006287,"Público","2017-2018"
"53","PT",0,0.881331564913138,0.6875,0.526967559162099,"Público","2017-2018"
"54","PT",0.555555555555556,0,0.131944444444444,0.354364005751038,"Público","2017-2018"
"55","PT",0.111111111111111,0.622468444926688,0.576388888888889,0.26810443917565,"Público","2017-2018"
"56","PT",1,0.289082211024481,0.3125,0.0652817947265577,"Público","2017-2018"
"57","PT",0.555555555555556,0.67753573811457,0.131944444444444,0.323171732363531,"Público","2017-2018"
"58","PT",0.555555555555556,0.525196196775173,0.131944444444444,0.170832191024135,"Público","2017-2018"
"59","PT",0,0.632400488335412,0.6875,0.278036482584373,"Público","2017-2018"
"60","PT",0,0.350133649716873,0.6875,0.00423035603416538,"Público","2017-2018"
"61","PMDB",0.333333333333333,0.753545995558599,0.354166666666667,0.399181989807561,"Público","2017-2018"
"62","PT",0.555555555555556,0.572514288525665,0.131944444444444,0.218150282774626,"Público","2017-2018"
"63","PT",0.888888888888889,0.363127305974694,0.201388888888889,0.00876330022365585,"Público","2017-2018"
"64","PSOL",0,0.211005444112815,0.6875,0.143358561638223,"Público","2017-2018"
"65","PSDB",0.555555555555556,0.765970096633524,0.131944444444444,0.411606090882486,"Público","2017-2018"
"66","PT",1,0.706445583285625,0.3125,0.352081577534587,"Público","2017-2018"
"67","PT",0,0.556086189969921,0.6875,0.201722184218883,"Público","2017-2018"
"68","PT",0.555555555555556,0.668056917385046,0.131944444444444,0.313692911634007,"Público","2017-2018"
"69","PT",0.555555555555556,0.906440106551015,0.131944444444444,0.552076100799977,"Público","2017-2018"
"70","PSOL",0.666666666666667,0.685588980473421,0.0208333333333334,0.331224974722382,"Público","2017-2018"
"71","PSDB",0.555555555555556,0.685588980473421,0.131944444444444,0.331224974722382,"Público","2017-2018"
"72","PT",0.222222222222222,0.556086189969921,0.465277777777778,0.201722184218883,"Público","2017-2018"
"73","PT",0,0.547099118579622,0.6875,0.192735112828584,"Público","2017-2018"
"74","PT",0,0.167384721534977,0.6875,0.186979284216061,"Público","2017-2018"
"75","PT",0.111111111111111,0.709474637688266,0.576388888888889,0.355110631937228,"Público","2017-2018"
"76","PT",0.777777777777778,0.686158535656317,0.0902777777777778,0.331794529905279,"Público","2017-2018"
"77","PT",0,0.908422841961412,0.6875,0.554058836210373,"Público","2017-2018"
"78","PT",1,1,0.3125,0.645635994248962,"Público","2017-2018"
"79","PSDB",0.555555555555556,0.708717374087606,0.131944444444444,0.354353368336567,"Público","2017-2018"
"80","PT",0,0.304345070697579,0.6875,0.0500189350534596,"Público","2017-2018"
"81","PT",0.555555555555556,0.60293866089804,0.131944444444444,0.248574655147002,"Público","2017-2018"
"82","PT",0.666666666666667,0.305015972854295,0.0208333333333334,0.0493480328967431,"Público","2017-2018"
"83","PT",0,0.258961879573566,0.6875,0.0954021261774726,"Público","2017-2018"
"84","PT",0,0.751828774409638,0.6875,0.3974647686586,"Público","2017-2018"
"85","PSDB",0.555555555555556,0.169874191814475,0.131944444444444,0.184489813936563,"Público","2017-2018"
"86","PT",0.222222222222222,0,0.465277777777778,0.354364005751038,"Público","2017-2018"
"87","PSDB",0.222222222222222,0.706445583285625,0.465277777777778,0.352081577534587,"Público","2017-2018"
"88","PT",0.444444444444444,0.289198543528178,0.243055555555556,0.0651654622228608,"Público","2017-2018"
"89","PT",0.555555555555556,0.367379244800367,0.131944444444444,0.0130152390493291,"Público","2017-2018"
"90","PT",0.222222222222222,0.484824795464197,0.465277777777778,0.130460789713159,"Público","2017-2018"
"91","PT",0,0.365396509389971,0.6875,0.0110325036389328,"Público","2017-2018"
"92","PT",0.777777777777778,0.358872779762317,0.0902777777777778,0.00450877401127875,"Público","2017-2018"
"93","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"94","PT",0.111111111111111,0.197051830306693,0.576388888888889,0.157312175444345,"Público","2017-2018"
"95","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"96","PT",0.888888888888889,0.43421213504963,0.201388888888889,0.0798481292985917,"Público","2017-2018"
"97","PT",0.777777777777778,0.449651560153516,0.0902777777777778,0.0952875544024775,"Público","2017-2018"
"98","PT",0,0.564344713663117,0.6875,0.209980707912078,"Público","2017-2018"
"99","PSDB",1,1,0.3125,0.645635994248962,"Público","2017-2018"
"100","PT",0.111111111111111,0.612682995889,0.576388888888889,0.258318990137961,"Público","2017-2018"
"101","PT",0.222222222222222,0.673531740633751,0.465277777777778,0.319167734882713,"Público","2017-2018"
"102","PT",1,0.0305257193461961,0.3125,0.323838286404842,"Público","2017-2018"
"103","PSOL",0.222222222222222,0,0.465277777777778,0.354364005751038,"Público","2017-2018"
"104","PT",1,0.556086189969921,0.3125,0.201722184218883,"Público","2017-2018"
"105","PMDB",0.333333333333333,0.0152628596730981,0.354166666666667,0.33910114607794,"Público","2017-2018"
"106","PT",1,0.694211778015168,0.3125,0.33984777226413,"Público","2017-2018"
"107","PT",1,0.0763142983654904,0.3125,0.278049707385548,"Público","2017-2018"
"108","PSOL",0.333333333333333,0.73656591473654,0.354166666666667,0.382201908985502,"Público","2017-2018"
"109","PT",0.111111111111111,0.556086189969921,0.576388888888889,0.201722184218883,"Público","2017-2018"
"110","PT",0.777777777777778,0.167384721534977,0.0902777777777778,0.186979284216061,"Público","2017-2018"
"111","PT",0.555555555555556,0.206533238422921,0.131944444444444,0.147830767328118,"Público","2017-2018"
"112","PT",0.222222222222222,0.389851721787712,0.465277777777778,0.0354877160366742,"Público","2017-2018"
"113","PT",1,0.380659369063069,0.3125,0.0262953633120308,"Público","2017-2018"
"114","PT",0.555555555555556,0.805017266547647,0.131944444444444,0.450653260796609,"Público","2017-2018"
"115","PSDB",0.111111111111111,0.413167823819662,0.576388888888889,0.0588038180686233,"Público","2017-2018"
"116","PT",0.555555555555556,0.363127305974694,0.131944444444444,0.00876330022365585,"Público","2017-2018"
"117","PSOL",1,0.289082211024481,0.3125,0.0652817947265577,"Público","2017-2018"
"118","PT",0,0.289082211024481,0.6875,0.0652817947265577,"Público","2017-2018"
"119","PT",1,0.376771704085948,0.3125,0.0224076983349093,"Público","2017-2018"
"120","PT",0.666666666666667,0.571349049643019,0.0208333333333334,0.216985043891981,"Público","2017-2018"
"121","PT",0.555555555555556,0.60218139729738,0.131944444444444,0.247817391546342,"Público","2017-2018"
"122","PT",0,0.483206333902353,0.6875,0.128842328151315,"Público","2017-2018"
"123","PT",0.555555555555556,0.0915771580385885,0.131944444444444,0.26278684771245,"Público","2017-2018"
"124","PT",0.111111111111111,1,0.576388888888889,0.645635994248962,"Público","2017-2018"
"125","PT",0.555555555555556,0.843405932448227,0.131944444444444,0.489041926697188,"Público","2017-2018"
"126","PT",0.444444444444444,0.725960381784396,0.243055555555556,0.371596376033358,"Público","2017-2018"
"127","PT",1,0.908422841961412,0.3125,0.554058836210373,"Público","2017-2018"
"128","PT",0.444444444444444,0.733071239511527,0.243055555555556,0.378707233760489,"Público","2017-2018"
"129","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"130","PMDB",1,0.73299602105456,0.3125,0.378632015303521,"Público","2017-2018"
"131","PT",0.555555555555556,1,0.131944444444444,0.645635994248962,"Público","2017-2018"
"132","PSDB",1,0.378390165647792,0.3125,0.0240261598967539,"Público","2017-2018"
"133","PT",0,0.182546234234255,0.6875,0.171817771516783,"Público","2017-2018"
"134","PT",1,0.73299602105456,0.3125,0.378632015303521,"Público","2017-2018"
"135","PMDB",0.666666666666667,0.656592773858422,0.0208333333333334,0.302228768107383,"Público","2017-2018"
"136","PT",0.222222222222222,0.724737497361364,0.465277777777778,0.370373491610326,"Público","2017-2018"
"137","PSOL",0.777777777777778,0.167384721534977,0.0902777777777778,0.186979284216061,"Público","2017-2018"
"138","PSDB",0,0.632400488335412,0.6875,0.278036482584373,"Público","2017-2018"
"139","PT",0.888888888888889,0.497917211309135,0.201388888888889,0.143553205558097,"Público","2017-2018"
"140","PSDB",0.555555555555556,0.556086189969921,0.131944444444444,0.201722184218883,"Público","2017-2018"
"141","PT",0.555555555555556,0.525398890722814,0.131944444444444,0.171034884971776,"Público","2017-2018"
"142","PT",1,0.677231697193109,0.3125,0.322867691442071,"Público","2017-2018"
"143","PT",1,0.473537217368361,0.3125,0.119173211617323,"Público","2017-2018"
"144","PSDB",0.111111111111111,0.931184374340341,0.576388888888889,0.576820368589303,"Público","2017-2018"
"145","PT",0.777777777777778,0.303486460123098,0.0902777777777778,0.0508775456279402,"Público","2017-2018"
"146","PT",0.555555555555556,0.554863305546889,0.131944444444444,0.20049929979585,"Público","2017-2018"
"147","PT",0.555555555555556,0.587777148198763,0.131944444444444,0.233413142447724,"Público","2017-2018"
"148","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"149","PT",0.666666666666667,0.571554330977364,0.0208333333333334,0.217190325226325,"Público","2017-2018"
"150","PT",0.555555555555556,0.657350037459082,0.131944444444444,0.302986031708044,"Público","2017-2018"
"151","PT",0.666666666666667,0.749846038999242,0.0208333333333334,0.395482033248203,"Público","2017-2018"
"152","PSDB",1,0.969474280653804,0.3125,0.615110274902766,"Público","2017-2018"
"153","PT",0,0.984737140326902,0.6875,0.630373134575864,"Público","2017-2018"
"154","PT",0.555555555555556,0.255175561570265,0.131944444444444,0.0991884441807737,"Público","2017-2018"
"155","PT",0.666666666666667,0.317992056195536,0.0208333333333334,0.0363719495555023,"Público","2017-2018"
"156","PT",0.333333333333333,1,0.354166666666667,0.645635994248962,"Público","2017-2018"
"157","PT",0.444444444444444,0.472314332945329,0.243055555555556,0.11795032719429,"Público","2017-2018"
"158","PSDB",0.555555555555556,0.648423198995874,0.131944444444444,0.294059193244835,"Público","2017-2018"
"159","PT",0.777777777777778,0.75440460613308,0.0902777777777778,0.400040600382041,"Público","2017-2018"
"160","PSOL",0.555555555555556,0.0761116044178497,0.131944444444444,0.278252401333189,"Público","2017-2018"
"161","PSOL",1,0.73299602105456,0.3125,0.378632015303521,"Público","2017-2018"
"162","PT",0,0.753545995558599,0.6875,0.399181989807561,"Público","2017-2018"
"163","PT",0.555555555555556,0.167384721534977,0.131944444444444,0.186979284216061,"Público","2017-2018"
"164","PT",0,0.694211778015168,0.6875,0.33984777226413,"Público","2017-2018"
"165","PT",0.555555555555556,0.365396509389971,0.131944444444444,0.0110325036389328,"Público","2017-2018"
"166","PT",0,0.528994912921647,0.6875,0.174630907170609,"Público","2017-2018"
"167","PT",0.444444444444444,0.921702966224113,0.243055555555556,0.567338960473075,"Público","2017-2018"
"168","PSDB",0.333333333333333,0.910140063110373,0.354166666666667,0.555776057359334,"Público","2017-2018"
"169","PT",1,0.513732053248549,0.3125,0.159368047497511,"Público","2017-2018"
"170","PT",1,0.398006311120384,0.3125,0.0436423053693455,"Público","2017-2018"
"171","PT",0.555555555555556,0.767091634082736,0.131944444444444,0.412727628331698,"Público","2017-2018"
"172","PT",0,0.449474994722728,0.6875,0.0951109889716898,"Público","2017-2018"
"173","PSOL",0.888888888888889,0.365396509389971,0.201388888888889,0.0110325036389328,"Público","2017-2018"
"174","PSDB",0.222222222222222,0.510702998845908,0.465277777777778,0.15633899309487,"Público","2017-2018"
"175","PT",0,0.540823330296823,0.6875,0.186459324545785,"Público","2017-2018"
"176","PT",0.555555555555556,0.626156003342873,0.131944444444444,0.271791997591835,"Público","2017-2018"
"177","PT",0,0.67980752891655,0.6875,0.325443523165512,"Público","2017-2018"
"178","PT",1,0.617137628662313,0.3125,0.262773622911275,"Público","2017-2018"
"179","PSOL",0.222222222222222,0.494217254749778,0.465277777777778,0.139853248998739,"Público","2017-2018"
"180","PT",0.555555555555556,0.289082211024481,0.131944444444444,0.0652817947265577,"Público","2017-2018"
"181","PT",0.555555555555556,0.389297152134693,0.131944444444444,0.0349331463836546,"Público","2017-2018"
"182","PT",1,0.617137628662313,0.3125,0.262773622911275,"Público","2017-2018"
"183","PT",1,0.511462849833272,0.3125,0.157098844082234,"Público","2017-2018"
"184","PT",0,0.556086189969921,0.6875,0.201722184218883,"Público","2017-2018"
"185","PT",0,0.984737140326902,0.6875,0.630373134575864,"Público","2017-2018"
"186","PSOL",1,0.335643039174312,0.3125,0.0187209665767266,"Público","2017-2018"
"187","PT",0,0.640659012028607,0.6875,0.286295006277569,"Público","2017-2018"
"188","PT",0,0.350133649716873,0.6875,0.00423035603416538,"Público","2017-2018"
"189","PT",0.555555555555556,0.608720112454911,0.131944444444444,0.254356106703872,"Público","2017-2018"
"190","PT",0,0.789754406874549,0.6875,0.435390401123511,"Público","2017-2018"
"191","PT",0,0.437417754883059,0.6875,0.0830537491320204,"Público","2017-2018"
"192","PSDB",1,0.0152628596730981,0.3125,0.33910114607794,"Público","2017-2018"
"193","PT",0.555555555555556,0.850805845566941,0.131944444444444,0.496441839815903,"Público","2017-2018"
"194","PT",1,0.556086189969921,0.3125,0.201722184218883,"Público","2017-2018"
"195","PT",1,0.625396152355509,0.3125,0.271032146604471,"Público","2017-2018"
"196","PT",0,0.906440106551015,0.6875,0.552076100799977,"Público","2017-2018"
"197","PT",0,0.843405932448227,0.6875,0.489041926697188,"Público","2017-2018"
"198","PT",0.555555555555556,0.685588980473421,0.131944444444444,0.331224974722382,"Público","2017-2018"
"199","PT",0.222222222222222,0.579053003683195,0.465277777777778,0.224688997932157,"Público","2017-2018"
"200","PT",1,0.407750646111343,0.3125,0.0533866403603048,"Público","2017-2018"
"201","PT",0.666666666666667,0.671754286557699,0.0208333333333334,0.317390280806661,"Público","2017-2018"
"202","PT",0.111111111111111,0.393346397012726,0.576388888888889,0.0389823912616872,"Público","2017-2018"
"203","PT",1,0.548628631310819,0.3125,0.194264625559781,"Público","2017-2018"
"204","PT",0.444444444444444,0,0.243055555555556,0.354364005751038,"Público","2017-2018"
"205","PT",1,0.469660695378216,0.3125,0.115296689627178,"Público","2017-2018"
"206","PT",0.222222222222222,0.573826121779344,0.465277777777778,0.219462116028306,"Público","2017-2018"
"207","PT",0,0.73299602105456,0.6875,0.378632015303521,"Público","2017-2018"
"208","PT",1,0.198011787854994,0.3125,0.156352217896045,"Público","2017-2018"
"209","PT",1,0.969474280653804,0.3125,0.615110274902766,"Público","2017-2018"
"210","PT",1,0.984737140326902,0.3125,0.630373134575864,"Público","2017-2018"
"211","PT",0.555555555555556,0.167384721534977,0.131944444444444,0.186979284216061,"Público","2017-2018"
"212","PT",0,0.717733161381461,0.6875,0.363369155630423,"Público","2017-2018"
"213","PT",0,0.92368570163451,0.6875,0.569321695883471,"Público","2017-2018"
"214","PT",0.444444444444444,0.908422841961412,0.243055555555556,0.554058836210373,"Público","2017-2018"
"215","PT",0.555555555555556,0.675248961782712,0.131944444444444,0.320884956031674,"Público","2017-2018"
"216","PSDB",1,0.458956402838956,0.3125,0.104592397087918,"Público","2017-2018"
"217","PSDB",1,0.694211778015168,0.3125,0.33984777226413,"Público","2017-2018"
"218","PT",0.333333333333333,0.267003978945441,0.354166666666667,0.0873600268055978,"Público","2017-2018"
"219","PSDB",0.333333333333333,0.828143072775128,0.354166666666667,0.47377906702409,"Público","2017-2018"
"220","PSDB",1,0.106840017711687,0.3125,0.247523988039352,"Público","2017-2018"
"221","PT",0.333333333333333,0.954211420980706,0.354166666666667,0.599847415229667,"Público","2017-2018"
"222","PT",1,0.694211778015168,0.3125,0.33984777226413,"Público","2017-2018"
"223","PT",0.555555555555556,1,0.131944444444444,0.645635994248962,"Público","2017-2018"
"224","PT",0,0.908422841961412,0.6875,0.554058836210373,"Público","2017-2018"
"225","PT",0.444444444444444,0.245681755310864,0.243055555555556,0.108682250440174,"Público","2017-2018"
"226","PT",0.333333333333333,0.145684493678169,0.354166666666667,0.208679512072869,"Público","2017-2018"
"227","PT",0,0.843405932448227,0.6875,0.489041926697188,"Público","2017-2018"
"228","PSDB",1,0.671549005223355,0.3125,0.317184999472317,"Público","2017-2018"
"229","PT",1,0.556086189969921,0.3125,0.201722184218883,"Público","2017-2018"
"230","PT",0.222222222222222,0.40370140123331,0.465277777777778,0.0493373954822722,"Público","2017-2018"
"231","PT",0,0.984737140326902,0.6875,0.630373134575864,"Público","2017-2018"
"232","PT",0,0.439441604340185,0.6875,0.0850775985891462,"Público","2017-2018"
"233","PSDB",1,1,0.3125,0.645635994248962,"Público","2017-2018"
"234","PT",0,0.564344713663117,0.6875,0.209980707912078,"Público","2017-2018"
"235","PT",1,0.908422841961412,0.3125,0.554058836210373,"Público","2017-2018"
"236","PSDB",0.666666666666667,0.373843996657127,0.0208333333333334,0.0194799909060888,"Público","2017-2018"
"237","PT",0.555555555555556,0.767091634082736,0.131944444444444,0.412727628331698,"Público","2017-2018"
"238","PT",1,0.0152628596730981,0.3125,0.33910114607794,"Público","2017-2018"
"239","PSDB",0,0.969474280653804,0.6875,0.615110274902766,"Público","2017-2018"
"240","PT",1,0.420392426663785,0.3125,0.066028420912747,"Público","2017-2018"
"241","PT",0.444444444444444,0.984737140326902,0.243055555555556,0.630373134575864,"Público","2017-2018"
"242","PMDB",0.222222222222222,0.751828774409638,0.465277777777778,0.3974647686586,"Público","2017-2018"
"243","PT",0.333333333333333,0.576867574325158,0.354166666666667,0.22250356857412,"Público","2017-2018"
"244","PT",0,0.721708442958723,0.6875,0.367344437207685,"Público","2017-2018"
"245","PMDB",1,0.465117113774255,0.3125,0.110753108023216,"Público","2017-2018"
"246","PT",0.555555555555556,0.747880876505426,0.131944444444444,0.393516870754387,"Público","2017-2018"
"247","PT",0,0.793553123021023,0.6875,0.439189117269985,"Público","2017-2018"
"248","PT",1,0.751828774409638,0.3125,0.3974647686586,"Público","2017-2018"
"249","PT",0.111111111111111,0.475809008170342,0.576388888888889,0.121445002419304,"Público","2017-2018"
"250","PT",0.222222222222222,0.451822003981676,0.465277777777778,0.0974579982306379,"Público","2017-2018"
"251","PT",1,0.649646083418906,0.3125,0.295282077667868,"Público","2017-2018"
"252","PT",0.666666666666667,0.465861979231742,0.0208333333333334,0.111497973480704,"Público","2017-2018"
"253","PT",0.222222222222222,0.656286145550257,0.465277777777778,0.301922139799219,"Público","2017-2018"
"254","PT",0.555555555555556,0.533365771637721,0.131944444444444,0.179001765886683,"Público","2017-2018"
"255","PT",0.555555555555556,0.81288021310203,0.131944444444444,0.458516207350992,"Público","2017-2018"
"256","PT",1,0.984737140326902,0.3125,0.630373134575864,"Público","2017-2018"
"257","PT",1,0.380659369063069,0.3125,0.0262953633120308,"Público","2017-2018"
"258","PT",1,0.717733161381461,0.3125,0.363369155630423,"Público","2017-2018"
"259","PT",1,0.984737140326902,0.3125,0.630373134575864,"Público","2017-2018"
"260","PT",0,0.513732053248549,0.6875,0.159368047497511,"Público","2017-2018"
"261","PMDB",0.777777777777778,0.548425937363179,0.0902777777777778,0.19406193161214,"Público","2017-2018"
"262","PSDB",1,0.478283492919963,0.3125,0.123919487168925,"Público","2017-2018"
"263","PT",1,0.984737140326902,0.3125,0.630373134575864,"Público","2017-2018"
"264","PSDB",0.111111111111111,0.36150884441285,0.576388888888889,0.00714483866181126,"Público","2017-2018"
"265","PSDB",1,0.828143072775128,0.3125,0.47377906702409,"Público","2017-2018"
"266","PT",1,0.6027359669504,0.3125,0.248371961199361,"Público","2017-2018"
"267","PT",1,0.541127371218284,0.3125,0.186763365467246,"Público","2017-2018"
"268","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"269","PT",0.333333333333333,0.561139093829688,0.354166666666667,0.20677508807865,"Público","2017-2018"
"270","PT",0.888888888888889,0.350133649716873,0.201388888888889,0.00423035603416538,"Público","2017-2018"
"271","PT",1,0.54587623415659,0.3125,0.191512228405551,"Público","2017-2018"
"272","PT",0.222222222222222,0.828143072775128,0.465277777777778,0.47377906702409,"Público","2017-2018"
"273","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"274","PT",0,0.908422841961412,0.6875,0.554058836210373,"Público","2017-2018"
"275","PMDB",0.777777777777778,0.761804519251794,0.0902777777777778,0.407440513500756,"Público","2017-2018"
"276","PT",1,0.969474280653804,0.3125,0.615110274902766,"Público","2017-2018"
"277","PT",1,0.666626164240965,0.3125,0.312262158489927,"Público","2017-2018"
"278","PT",0,0.423013505784441,0.6875,0.0686495000334029,"Público","2017-2018"
"279","PSDB",1,0.646440463585477,0.3125,0.292076457834439,"Público","2017-2018"
"280","PT",0.222222222222222,0.908422841961412,0.465277777777778,0.554058836210373,"Público","2017-2018"
"281","PT",0,0.0305257193461961,0.6875,0.323838286404842,"Público","2017-2018"
"282","PMDB",0.666666666666667,0.908726882882872,0.0208333333333334,0.554362877131834,"Público","2017-2018"
"283","PT",0,0.318749319796196,0.6875,0.0356146859548421,"Público","2017-2018"
"284","PSOL",1,0.893159982288313,0.3125,0.538795976537275,"Público","2017-2018"
"285","PSDB",0.555555555555556,0.348416428567912,0.131944444444444,0.00594757718312644,"Público","2017-2018"
"286","PT",1,0.365396509389971,0.3125,0.0110325036389328,"Público","2017-2018"
"287","PT",1,0.702470301708363,0.3125,0.348106295957325,"Público","2017-2018"
"288","PT",1,0.167384721534977,0.3125,0.186979284216061,"Público","2017-2018"
"289","PT",0.555555555555556,0.694211778015168,0.131944444444444,0.33984777226413,"Público","2017-2018"
"290","PSDB",1,0.556086189969921,0.3125,0.201722184218883,"Público","2017-2018"
"291","PT",0.555555555555556,0.563891490983917,0.131944444444444,0.209527485232879,"Público","2017-2018"
"292","PMDB",0.444444444444444,0.542176277597232,0.243055555555556,0.187812271846194,"Público","2017-2018"
"293","PMDB",0,0.417232054227571,0.6875,0.0628680484765325,"Público","2017-2018"
"294","PT",1,0.725960381784396,0.3125,0.371596376033358,"Público","2017-2018"
"295","PSDB",0.777777777777778,0.592029087024436,0.0902777777777778,0.237665081273398,"Público","2017-2018"
"296","PT",1,0.528994912921647,0.3125,0.174630907170609,"Público","2017-2018"
"297","PT",0.555555555555556,0.984737140326902,0.131944444444444,0.630373134575864,"Público","2017-2018"
"298","PT",0.222222222222222,0.665868900640305,0.465277777777778,0.311504894889267,"Público","2017-2018"
"299","PT",0.555555555555556,0.850805845566941,0.131944444444444,0.496441839815903,"Público","2017-2018"
"300","PSOL",1,0.656286145550257,0.3125,0.301922139799219,"Público","2017-2018"
"301","PT",1,0.969474280653804,0.3125,0.615110274902766,"Público","2017-2018"
"302","PT",0.333333333333333,0.424730726933402,0.354166666666667,0.070366721182364,"Público","2017-2018"
"303","PT",1,0.365396509389971,0.3125,0.0110325036389328,"Público","2017-2018"
"304","PT",1,0.556086189969921,0.3125,0.201722184218883,"Público","2017-2018"
"305","PT",0.555555555555556,0.717441518603173,0.131944444444444,0.363077512852135,"Público","2017-2018"
"306","PT",0.222222222222222,0.130421634005071,0.465277777777778,0.223942371745967,"Público","2017-2018"
"307","PT",0,1,0.6875,0.645635994248962,"Público","2017-2018"
"308","PT",0,0.641418863015971,0.6875,0.287054857264933,"Público","2017-2018"
"309","PSOL",1,0.617137628662313,0.3125,0.262773622911275,"Público","2017-2018"
"310","PSDB",0.444444444444444,0.756488688517296,0.243055555555556,0.402124682766258,"Público","2017-2018"
