"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"284","PT",0.75,0.0828180008616895,NA,NA,"Elite","Out 2018-2019"
"285","PT",0.25,0.248454002585068,NA,NA,"Elite","Out 2018-2019"
"286","PT",1,0.417995788434195,NA,NA,"Elite","Out 2018-2019"
"287","PT",0.5,0,NA,NA,"Elite","Out 2018-2019"
"288","PT",0,0.187316947970238,NA,NA,"Elite","Out 2018-2019"
"289","PT",0.5,0,NA,NA,"Elite","Out 2018-2019"
"290","PT",0.25,0.0828180008616895,NA,NA,"Elite","Out 2018-2019"
"291","PT",0,0.417995788434195,NA,NA,"Elite","Out 2018-2019"
"292","MDB",1,0,NA,NA,"Elite","Out 2018-2019"
"293","MDB",1,0.0828180008616895,NA,NA,"Elite","Out 2018-2019"
"294","MDB",1,0,NA,NA,"Elite","Out 2018-2019"
"295","MDB",0.75,0,NA,NA,"Elite","Out 2018-2019"
"296","MDB",1,0.645528246617064,NA,NA,"Elite","Out 2018-2019"
"297","MDB",1,0.436530352399966,NA,NA,"Elite","Out 2018-2019"
"298","MDB",1,0.666449791019264,NA,NA,"Elite","Out 2018-2019"
"299","MDB",0.5,0.374633895940477,NA,NA,"Elite","Out 2018-2019"
"300","MDB",0,0.165636001723379,NA,NA,"Elite","Out 2018-2019"
"301","PSL",0.75,0.376152699629796,NA,NA,"Elite","Out 2018-2019"
"302","PSL",1,0.479892244893685,NA,NA,"Elite","Out 2018-2019"
"303","PSL",1,0.375393297785136,NA,NA,"Elite","Out 2018-2019"
"304","PSL",1,0.749267791880953,NA,NA,"Elite","Out 2018-2019"
"305","PSL",1,0.811923650185102,NA,NA,"Elite","Out 2018-2019"
"306","PSL",0.75,1,NA,NA,"Elite","Out 2018-2019"
"307","PSL",0.5,0.645528246617064,NA,NA,"Elite","Out 2018-2019"
"308","PSL",0.5,0.561950843910715,NA,NA,"Elite","Out 2018-2019"
"309","PSL",0.5,0.916422597293651,NA,NA,"Elite","Out 2018-2019"
