"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"89","PSB",1,0.442386951740252,0.544117647058824,0.0339627948366869,"Público","2014-2014"
"90","PT",1,0.863541534195734,0.544117647058824,0.455117377292169,"Público","2014-2014"
"91","PT",0.25,0.603831827749968,0.205882352941176,0.195407670846404,"Público","2014-2014"
"92","PT",0,0.727083068391468,0.455882352941176,0.318658911487903,"Público","2014-2014"
"93","PT",0.5,0.570106253362474,0.0441176470588235,0.161682096458909,"Público","2014-2014"
"94","PMDB",0.75,0.561071788823674,0.294117647058824,0.152647631920109,"Público","2014-2014"
"95","PSB",0.25,0.622956770520138,0.205882352941176,0.214532613616573,"Público","2014-2014"
"96","PMDB",1,0.707059917702647,0.544117647058824,0.298635760799082,"Público","2014-2014"
"97","PT",1,0.569717211298902,0.544117647058824,0.161293054395337,"Público","2014-2014"
"98","PSDB",1,0.516593365446351,0.544117647058824,0.108169208542786,"Público","2014-2014"
"99","PSB",1,0.346020283191018,0.544117647058824,0.0624038737125467,"Público","2014-2014"
"100","PMDB",0.75,0.740655811402284,0.294117647058824,0.33223165449872,"Público","2014-2014"
"101","PT",1,0.672426578500152,0.544117647058824,0.264002421596587,"Público","2014-2014"
"102","PDT",1,0.507624517528306,0.544117647058824,0.0992003606247411,"Público","2014-2014"
"103","PT",0,0.366562156631268,0.455882352941176,0.0418620002722968,"Público","2014-2014"
"104","PDT",0.25,0.945473190796541,0.205882352941176,0.537049033892976,"Público","2014-2014"
"105","PT",0.5,0.455203582285794,0.0441176470588235,0.0467794253822289,"Público","2014-2014"
"106","PSDB",0.75,0.57996089443365,0.294117647058824,0.171536737530086,"Público","2014-2014"
"107","PT",0.25,0.829426917744667,0.205882352941176,0.421002760841103,"Público","2014-2014"
"108","PT",1,0.725731754342143,0.544117647058824,0.317307597438578,"Público","2014-2014"
"109","PMDB",1,0.45244930488556,0.544117647058824,0.0440251479819956,"Público","2014-2014"
"110","PMDB",1,0.876748759358501,0.544117647058824,0.468324602454936,"Público","2014-2014"
"111","PSDB",0.5,0.809274086367989,0.0441176470588235,0.400849929464424,"Público","2014-2014"
"112","PT",0.5,0.746273627782392,0.0441176470588235,0.337849470878828,"Público","2014-2014"
"113","PDT",0.75,0.610333884729555,0.294117647058824,0.201909727825991,"Público","2014-2014"
"114","PT",0,0.604350550501397,0.455882352941176,0.195926393597833,"Público","2014-2014"
"115","PT",0.25,0.589167132065541,0.205882352941176,0.180742975161976,"Público","2014-2014"
"116","PMDB",0,1,0.455882352941176,0.591575843096435,"Público","2014-2014"
"117","PDT",0.5,1,0.0441176470588235,0.591575843096435,"Público","2014-2014"
"118","PT",0.75,0.550189259145988,0.294117647058824,0.141765102242424,"Público","2014-2014"
"119","PT",0.5,1,0.0441176470588235,0.591575843096435,"Público","2014-2014"
"120","PT",1,0.471703928343587,0.544117647058824,0.0632797714400223,"Público","2014-2014"
"121","PT",0,0.522289213212733,0.455882352941176,0.113865056309168,"Público","2014-2014"
"122","PT",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"123","PT",0,0.387104030071518,0.455882352941176,0.0213201268320469,"Público","2014-2014"
"124","PT",0,0.537047650603977,0.455882352941176,0.128623493700412,"Público","2014-2014"
"125","PDT",0.5,0.569717211298902,0.0441176470588235,0.161293054395337,"Público","2014-2014"
"126","PT",0,0.569717211298902,0.455882352941176,0.161293054395337,"Público","2014-2014"
"127","PSB",0.5,0.549175337858652,0.0441176470588235,0.140751180955087,"Público","2014-2014"
"128","PT",0,0.707059917702647,0.455882352941176,0.298635760799082,"Público","2014-2014"
"129","PT",1,0.544212078342022,0.544117647058824,0.135787921438458,"Público","2014-2014"
"130","PDT",0,0.583808677061148,0.455882352941176,0.175384520157583,"Público","2014-2014"
"131","PDT",0.75,0.48221938761957,0.294117647058824,0.0737952307160049,"Público","2014-2014"
"132","PMDB",1,0.720113937962035,0.544117647058824,0.31168978105847,"Público","2014-2014"
"133","PMDB",1,0.856206885918251,0.544117647058824,0.447782729014686,"Público","2014-2014"
"134","PMDB",0.5,0.97945812655975,0.0441176470588235,0.571033969656185,"Público","2014-2014"
"135","PMDB",0.5,0.842634142907434,0.0441176470588235,0.434209986003869,"Público","2014-2014"
"136","PDT",1,0.9589162531195,0.544117647058824,0.550492096215935,"Público","2014-2014"
"137","PT",1,0.515944962007064,0.544117647058824,0.1075208051035,"Público","2014-2014"
"138","PT",0.5,0.672426578500152,0.0441176470588235,0.264002421596587,"Público","2014-2014"
"139","PT",1,0.563372960093233,0.544117647058824,0.154948803189668,"Público","2014-2014"
"140","PDT",1,0.9589162531195,0.544117647058824,0.550492096215935,"Público","2014-2014"
"141","PT",0.5,0.102709367201249,0.0441176470588235,0.305714789702315,"Público","2014-2014"
"142","PSB",0.75,0.414249516093151,0.294117647058824,0.00582535918958632,"Público","2014-2014"
"143","PT",0.75,0.651884705059902,0.294117647058824,0.243460548156337,"Público","2014-2014"
"144","PSDB",0.25,0.126043009576427,0.205882352941176,0.282381147327138,"Público","2014-2014"
"145","PT",0.5,0.0293169766033353,0.0441176470588235,0.379107180300229,"Público","2014-2014"
"146","PT",1,0.700220467961071,0.544117647058824,0.291796311057506,"Público","2014-2014"
"147","PSDB",1,0.67294530125158,0.544117647058824,0.264521144348016,"Público","2014-2014"
"148","PT",0.25,0,0.205882352941176,0.408424156903565,"Público","2014-2014"
"149","PT",0,0.101393992132965,0.455882352941176,0.307030164770599,"Público","2014-2014"
"150","PT",0.5,0.727601791142897,0.0441176470588235,0.319177634239332,"Público","2014-2014"
"151","PSDB",1,0.466540770647806,0.544117647058824,0.0581166137442412,"Público","2014-2014"
"152","PSDB",0.25,0.707059917702647,0.205882352941176,0.298635760799082,"Público","2014-2014"
"153","PT",1,0.536486835447314,0.544117647058824,0.12806267854375,"Público","2014-2014"
"154","PT",1,0.672190741339959,0.544117647058824,0.263766584436394,"Público","2014-2014"
"155","PT",1,0.970683023396665,0.544117647058824,0.5622588664931,"Público","2014-2014"
"156","PT",0.75,0.400547092394477,0.294117647058824,0.00787706450908754,"Público","2014-2014"
"157","PT",0.75,0.902453790494532,0.294117647058824,0.494029633590967,"Público","2014-2014"
"158","PT",1,1,0.544117647058824,0.591575843096435,"Público","2014-2014"
"159","PSDB",1,0.670384768606307,0.544117647058824,0.261960611702742,"Público","2014-2014"
"160","PT",1,0.809705220836794,0.544117647058824,0.40128106393323,"Público","2014-2014"
"161","PSDB",0.5,0.447975090480646,0.0441176470588235,0.0395509335770811,"Público","2014-2014"
"162","PSDB",1,0,0.544117647058824,0.408424156903565,"Público","2014-2014"
"163","PSDB",0.5,0.117267906413342,0.0441176470588235,0.291156250490223,"Público","2014-2014"
"164","PMDB",0.75,1,0.294117647058824,0.591575843096435,"Público","2014-2014"
"165","PSDB",0,0.332082022332151,0.455882352941176,0.0763421345714133,"Público","2014-2014"
"166","PSB",0.5,0.29661609183176,0.0441176470588235,0.111808065071805,"Público","2014-2014"
"167","PSDB",0,0.847431782755165,0.455882352941176,0.439007625851601,"Público","2014-2014"
"168","PT",0.25,0.911228893657617,0.205882352941176,0.502804736754052,"Público","2014-2014"
"169","PMDB",0.25,0.550342464049367,0.205882352941176,0.141918307145803,"Público","2014-2014"
"170","PT",0.75,0.93837437967925,0.294117647058824,0.529950222775686,"Público","2014-2014"
"171","PSDB",0.5,0.740290293554235,0.0441176470588235,0.33186613665067,"Público","2014-2014"
"172","PDT",1,0.429115662510383,0.544117647058824,0.0206915056068182,"Público","2014-2014"
"173","PMDB",0,1,0.455882352941176,0.591575843096435,"Público","2014-2014"
"174","PMDB",0.75,0.623022387140893,0.294117647058824,0.214598230237328,"Público","2014-2014"
"175","PSDB",0.5,0.355810860195093,0.0441176470588235,0.0526132967084721,"Público","2014-2014"
"176","PDT",0.25,0.59925761029691,0.205882352941176,0.190833453393346,"Público","2014-2014"
"177","PDT",0.25,0.605406564193967,0.205882352941176,0.196982407290402,"Público","2014-2014"
"178","PSDB",0,0.515944962007064,0.455882352941176,0.1075208051035,"Público","2014-2014"
"179","PT",0.5,0.672426578500152,0.0441176470588235,0.264002421596587,"Público","2014-2014"
"180","PT",0.5,0.557028708887564,0.0441176470588235,0.148604551983999,"Público","2014-2014"
"181","PMDB",0,0.693616855379688,0.455882352941176,0.285192698476123,"Público","2014-2014"
"182","PT",0,0.549929897770274,0.455882352941176,0.141505740866709,"Público","2014-2014"
"183","PMDB",1,0.777526257807237,0.544117647058824,0.369102100903673,"Público","2014-2014"
"184","PSDB",0,0,0.455882352941176,0.408424156903565,"Público","2014-2014"
"185","PMDB",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"186","PMDB",1,0.863541534195734,0.544117647058824,0.455117377292169,"Público","2014-2014"
"187","PT",0,0.75915587494869,0.455882352941176,0.350731718045125,"Público","2014-2014"
"188","PMDB",0.5,0.686518044262397,0.0441176470588235,0.278093887358832,"Público","2014-2014"
"189","PMDB",1,0.346020283191018,0.544117647058824,0.0624038737125467,"Público","2014-2014"
"190","PT",0.75,0.570471771210524,0.294117647058824,0.162047614306959,"Público","2014-2014"
"191","PMDB",0,0.346020283191018,0.455882352941176,0.0624038737125467,"Público","2014-2014"
"192","PT",1,0.481335147020091,0.544117647058824,0.072910990116526,"Público","2014-2014"
"193","PT",1,0.707059917702647,0.544117647058824,0.298635760799082,"Público","2014-2014"
"194","PT",1,0.591013644650774,0.544117647058824,0.182589487747209,"Público","2014-2014"
"195","PT",0,0.55767711232685,0.455882352941176,0.149252955423286,"Público","2014-2014"
"196","PMDB",0,0.399792532482856,0.455882352941176,0.00863162442070919,"Público","2014-2014"
"197","PT",0,0.659113196865049,0.455882352941176,0.250689039961485,"Público","2014-2014"
"198","PT",0,0.822457787315234,0.455882352941176,0.414033630411669,"Público","2014-2014"
"199","PT",0,0.584174194909198,0.455882352941176,0.175750038005633,"Público","2014-2014"
"200","PT",1,0.200125896018861,0.544117647058824,0.208298260884704,"Público","2014-2014"
"201","PT",0,0.761197684842534,0.455882352941176,0.35277352793897,"Público","2014-2014"
"202","PT",0,0.243310915989769,0.455882352941176,0.165113240913796,"Público","2014-2014"
"203","PT",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"204","PSB",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"205","PMDB",1,0.931770767097867,0.544117647058824,0.523346610194302,"Público","2014-2014"
"206","PMDB",0,0.516593365446351,0.455882352941176,0.108169208542786,"Público","2014-2014"
"207","PT",0.25,1,0.205882352941176,0.591575843096435,"Público","2014-2014"
"208","PT",0.25,0.102709367201249,0.205882352941176,0.305714789702315,"Público","2014-2014"
"209","PT",0.25,0.387104030071518,0.205882352941176,0.0213201268320469,"Público","2014-2014"
"210","PDT",0,0.727861152518611,0.455882352941176,0.319436995615047,"Público","2014-2014"
"211","PT",0.25,0.278611226821262,0.205882352941176,0.129812930082303,"Público","2014-2014"
"212","PT",1,0.673593704690867,0.544117647058824,0.265169547787302,"Público","2014-2014"
"213","PT",0,0.863541534195734,0.455882352941176,0.455117377292169,"Público","2014-2014"
"214","PT",0.5,0.297967405881085,0.0441176470588235,0.11045675102248,"Público","2014-2014"
"215","PT",0.5,0.911358574345474,0.0441176470588235,0.50293441744191,"Público","2014-2014"
"216","PMDB",1,0.468646644608753,0.544117647058824,0.0602224877051883,"Público","2014-2014"
"217","PT",0.5,0.843518383506913,0.0441176470588235,0.435094226603348,"Público","2014-2014"
"218","PT",0.5,0.523562495875784,0.0441176470588235,0.115138338972219,"Público","2014-2014"
"219","PT",0.75,0.97945812655975,0.294117647058824,0.571033969656185,"Público","2014-2014"
"220","PSDB",0,0.569717211298902,0.455882352941176,0.161293054395337,"Público","2014-2014"
"221","PT",0,0.496223265099191,0.455882352941176,0.0877991081956266,"Público","2014-2014"
"222","PT",0,0.9589162531195,0.455882352941176,0.550492096215935,"Público","2014-2014"
"223","PT",0.25,0.69348717469183,0.205882352941176,0.285063017788266,"Público","2014-2014"
"224","PT",0.25,0.399792532482856,0.205882352941176,0.00863162442070919,"Público","2014-2014"
"225","PT",0.25,0.692968451940401,0.205882352941176,0.284544295036837,"Público","2014-2014"
"226","PT",0.25,0.570731132586238,0.205882352941176,0.162306975682673,"Público","2014-2014"
"227","PMDB",0.75,0.434532028157686,0.294117647058824,0.0261078712541217,"Público","2014-2014"
"228","PT",1,0.0380920797664209,0.544117647058824,0.370332077137144,"Público","2014-2014"
"229","PSDB",1,0.557028708887564,0.544117647058824,0.148604551983999,"Público","2014-2014"
"230","PT",0.5,0.583808677061148,0.0441176470588235,0.175384520157583,"Público","2014-2014"
"231","PMDB",0.5,0.331952341644294,0.0441176470588235,0.0764718152592705,"Público","2014-2014"
"232","PMDB",1,1,0.544117647058824,0.591575843096435,"Público","2014-2014"
"233","PMDB",0,0.297837725193228,0.455882352941176,0.110586431710337,"Público","2014-2014"
"234","PT",0,0.515944962007064,0.455882352941176,0.1075208051035,"Público","2014-2014"
"235","PT",1,0.795312301293601,0.544117647058824,0.386888144390036,"Público","2014-2014"
"236","PMDB",0.5,0.523303134500069,0.0441176470588235,0.114878977596505,"Público","2014-2014"
"237","PT",0,0.239764587143219,0.455882352941176,0.168659569760346,"Público","2014-2014"
"238","PT",0.5,0.311280787516187,0.0441176470588235,0.0971433693873776,"Público","2014-2014"
"239","PT",0,0.561071788823674,0.455882352941176,0.152647631920109,"Público","2014-2014"
"240","PMDB",0.75,0.570601451898381,0.294117647058824,0.162177294994816,"Público","2014-2014"
"241","PT",0.5,0.686518044262397,0.0441176470588235,0.278093887358832,"Público","2014-2014"
"242","PMDB",0,0.665976170822147,0.455882352941176,0.257552013918582,"Público","2014-2014"
"243","PSDB",0.5,0.569717211298902,0.0441176470588235,0.161293054395337,"Público","2014-2014"
"244","PT",1,0.706670875639075,0.544117647058824,0.29824671873551,"Público","2014-2014"
"245","PT",0,0.686518044262397,0.455882352941176,0.278093887358832,"Público","2014-2014"
"246","PDT",0.5,0.877934453738927,0.0441176470588235,0.469510296835363,"Público","2014-2014"
"247","PT",0.5,0.842999660755484,0.0441176470588235,0.434575503851919,"Público","2014-2014"
"248","PT",0.25,0.727601791142897,0.205882352941176,0.319177634239332,"Público","2014-2014"
"249","PSDB",0,0.523562495875784,0.455882352941176,0.115138338972219,"Público","2014-2014"
"250","PMDB",1,0.379344400749422,0.544117647058824,0.0290797561541432,"Público","2014-2014"
"251","PT",0,0.727601791142897,0.455882352941176,0.319177634239332,"Público","2014-2014"
"252","PT",1,0.694135578131117,0.544117647058824,0.285711421227552,"Público","2014-2014"
"253","PSDB",1,0.843518383506913,0.544117647058824,0.435094226603348,"Público","2014-2014"
"254","PT",0.25,0.83902219744013,0.205882352941176,0.430598040536565,"Público","2014-2014"
"255","PT",0.5,0.795312301293601,0.0441176470588235,0.386888144390036,"Público","2014-2014"
"256","PT",0.5,0.842999660755484,0.0441176470588235,0.434575503851919,"Público","2014-2014"
"257","PT",0,0.740915172777999,0.455882352941176,0.332491015874434,"Público","2014-2014"
"258","PSB",1,0.625906345228983,0.544117647058824,0.217482188325419,"Público","2014-2014"
"259","PT",0.5,0.258069353381012,0.0441176470588235,0.150354803522553,"Público","2014-2014"
"260","PMDB",1,0.876748759358501,0.544117647058824,0.468324602454936,"Público","2014-2014"
"261","PT",0.25,0.365807596719646,0.205882352941176,0.0426165601839185,"Público","2014-2014"
"262","PT",0.5,0,0.0441176470588235,0.408424156903565,"Público","2014-2014"
"263","PSDB",0.5,0.746792350533821,0.0441176470588235,0.338368193630257,"Público","2014-2014"
"264","PMDB",1,0.536121317599264,0.544117647058824,0.1276971606957,"Público","2014-2014"
"265","PSDB",1,0.863541534195734,0.544117647058824,0.455117377292169,"Público","2014-2014"
"266","PT",1,0.557028708887564,0.544117647058824,0.148604551983999,"Público","2014-2014"
"267","PT",0,0.604716068349447,0.455882352941176,0.196291911445883,"Público","2014-2014"
"268","PMDB",0.5,0.516593365446351,0.0441176470588235,0.108169208542786,"Público","2014-2014"
"269","PT",0,0.67294530125158,0.455882352941176,0.264521144348016,"Público","2014-2014"
"270","PMDB",0,0.389666115270445,0.455882352941176,0.01875804163312,"Público","2014-2014"
"271","PMDB",0,0.774770427853351,0.455882352941176,0.366346270949786,"Público","2014-2014"
"272","PT",1,0.366562156631268,0.544117647058824,0.0418620002722968,"Público","2014-2014"
"273","PMDB",0.75,0.614181667357052,0.294117647058824,0.205757510453488,"Público","2014-2014"
"274","PT",0,0.366562156631268,0.455882352941176,0.0418620002722968,"Público","2014-2014"
"275","PSDB",1,0.876748759358501,0.544117647058824,0.468324602454936,"Público","2014-2014"
"276","PMDB",0,0.557028708887564,0.455882352941176,0.148604551983999,"Público","2014-2014"
"277","PMDB",0,0.876748759358501,0.455882352941176,0.468324602454936,"Público","2014-2014"
"278","PT",0.5,0.672426578500152,0.0441176470588235,0.264002421596587,"Público","2014-2014"
"279","PSDB",0,0.102709367201249,0.455882352941176,0.305714789702315,"Público","2014-2014"
"280","PMDB",0.5,0.863541534195734,0.0441176470588235,0.455117377292169,"Público","2014-2014"
"281","PMDB",0,1,0.455882352941176,0.591575843096435,"Público","2014-2014"
"282","PDT",0.5,0.843518383506913,0.0441176470588235,0.435094226603348,"Público","2014-2014"
"283","PT",1,0.408573789070133,0.544117647058824,0.000149632166568214,"Público","2014-2014"
"284","PMDB",0.5,0.862190220146409,0.0441176470588235,0.453766063242844,"Público","2014-2014"
"285","PMDB",0,1,0.455882352941176,0.591575843096435,"Público","2014-2014"
"286","PMDB",0.25,0.589101515444786,0.205882352941176,0.180677358541221,"Público","2014-2014"
"287","PMDB",0,0.406294589462442,0.455882352941176,0.00212956744112242,"Público","2014-2014"
"288","PMDB",0.75,0.902583471182389,0.294117647058824,0.494159314278824,"Público","2014-2014"
"289","PT",0,0.774770427853351,0.455882352941176,0.366346270949786,"Público","2014-2014"
"290","PT",1,0.707059917702647,0.544117647058824,0.298635760799082,"Público","2014-2014"
"291","PMDB",0.5,0.536875877510886,0.0441176470588235,0.128451720607321,"Público","2014-2014"
"292","PSDB",0.5,0.712677734082755,0.0441176470588235,0.30425357717919,"Público","2014-2014"
"293","PT",1,0.297837725193228,0.544117647058824,0.110586431710337,"Público","2014-2014"
"294","PMDB",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"295","PT",0.75,0.637946444201035,0.294117647058824,0.22952228729747,"Público","2014-2014"
"296","PT",0.25,0.698673856603133,0.205882352941176,0.290249699699568,"Público","2014-2014"
"297","PMDB",0.25,1,0.205882352941176,0.591575843096435,"Público","2014-2014"
"298","PSB",0,0.808885044304418,0.455882352941176,0.400460887400853,"Público","2014-2014"
"299","PDT",0.75,0.58404451422134,0.294117647058824,0.175620357317775,"Público","2014-2014"
"300","PT",0.25,0.541048638134853,0.205882352941176,0.132624481231288,"Público","2014-2014"
"301","PT",0.75,0.337699838712259,0.294117647058824,0.0707243181913054,"Público","2014-2014"
"302","PT",0,0.864060256947163,0.455882352941176,0.455636100043598,"Público","2014-2014"
"303","PSDB",1,0.70321213507515,0.544117647058824,0.294787978171585,"Público","2014-2014"
"304","PT",0.75,0.627884091055726,0.294117647058824,0.219459934152162,"Público","2014-2014"
"305","PSDB",0,0.496482626474906,0.455882352941176,0.0880584695713411,"Público","2014-2014"
"306","PT",1,0.55767711232685,0.544117647058824,0.149252955423286,"Público","2014-2014"
"307","PT",0.5,0.902583471182389,0.0441176470588235,0.494159314278824,"Público","2014-2014"
"308","PT",0.5,0.829945640496096,0.0441176470588235,0.421521483592532,"Público","2014-2014"
"309","PT",0,0.795312301293601,0.455882352941176,0.386888144390036,"Público","2014-2014"
"310","PT",0,0.761197684842534,0.455882352941176,0.35277352793897,"Público","2014-2014"
