"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"309","PT",0.5,0.90091429754437,0.0866666666666667,0.482955765107355,"Público","2005-2006"
"310","PT",0.25,0.306400082810587,0.336666666666667,0.111558449626428,"Público","2005-2006"
"311","PT",0.25,0.801828595088739,0.336666666666667,0.383870062651724,"Público","2005-2006"
"312","PSDB",0.25,0.306400082810587,0.336666666666667,0.111558449626428,"Público","2005-2006"
"313","PMDB",0.25,0.618482246918441,0.336666666666667,0.200523714481426,"Público","2005-2006"
"314","PT",0.25,0.537379227677774,0.336666666666667,0.11942069524076,"Público","2005-2006"
"315","PT",0.25,0.617526466825926,0.336666666666667,0.199567934388912,"Público","2005-2006"
"316","PT",0.25,0.142357850700781,0.336666666666667,0.275600681736234,"Público","2005-2006"
"317","PTB",0,0.667207056062594,0.586666666666667,0.24924852362558,"Público","2005-2006"
"318","PT",0.75,0.773381503584552,0.163333333333333,0.355422971147537,"Público","2005-2006"
"319","PT",0,0.603848927297465,0.586666666666667,0.18589039486045,"Público","2005-2006"
"320","PT",0.25,0.636464930133405,0.336666666666667,0.21850639769639,"Público","2005-2006"
"321","PT",0.5,0.58847786433287,0.0866666666666667,0.170519331895855,"Público","2005-2006"
"322","PSDB",0.25,0.876580612606698,0.336666666666667,0.458622080169683,"Público","2005-2006"
"323","PT",0.25,0.809655083498684,0.336666666666667,0.391696551061669,"Público","2005-2006"
"324","PT",0.5,0.636284576662787,0.0866666666666667,0.218326044225772,"Público","2005-2006"
"325","PT",0.5,0.715284298598438,0.0866666666666667,0.297325766161423,"Público","2005-2006"
"326","PMDB",0.75,0.891771322100674,0.163333333333333,0.47381278966366,"Público","2005-2006"
"327","PMDB",0.5,0.903845514928312,0.0866666666666667,0.485886982491298,"Público","2005-2006"
"328","PSDB",0.5,0.969077520600193,0.0866666666666667,0.551118988163178,"Público","2005-2006"
"329","PT",0.75,0.791172449679529,0.163333333333333,0.373213917242514,"Público","2005-2006"
"330","PT",0.5,0.759794140791399,0.0866666666666667,0.341835608354384,"Público","2005-2006"
"331","PT",0.75,0.620811953313515,0.163333333333333,0.2028534208765,"Público","2005-2006"
"332","PT",1,0.838613509256432,0.413333333333333,0.420654976819417,"Público","2005-2006"
"333","PT",0.75,0.453484234716121,0.163333333333333,0.0355257022791061,"Público","2005-2006"
"334","PMDB",0.5,0.390035929215682,0.0866666666666667,0.0279226032213324,"Público","2005-2006"
"335","PMDB",0.75,0.199409098859071,0.163333333333333,0.218549433577944,"Público","2005-2006"
"336","PSDB",1,0,0.413333333333333,0.417958532437015,"Público","2005-2006"
"337","PDT",0.5,0.869535988656239,0.0866666666666667,0.451577456219224,"Público","2005-2006"
"338","PT",1,0.746116601262937,0.413333333333333,0.328158068825922,"Público","2005-2006"
"339","PT",0.75,0.549182890299486,0.163333333333333,0.131224357862471,"Público","2005-2006"
"340","PMDB",0.5,0.600281526954581,0.0866666666666667,0.182322994517566,"Público","2005-2006"
"341","PMDB",0.75,0.436239294844776,0.163333333333333,0.0182807624077607,"Público","2005-2006"
"342","PT",0.75,0.685497952761763,0.163333333333333,0.267539420324748,"Público","2005-2006"
"343","PT",0,0.761307310756914,0.586666666666667,0.343348778319899,"Público","2005-2006"
"344","PT",0.5,0.653439339798824,0.0866666666666667,0.235480807361809,"Público","2005-2006"
"345","PT",0,0.690994734776635,0.586666666666667,0.27303620233962,"Público","2005-2006"
"346","PT",1,0.907232561800578,0.413333333333333,0.489274029363563,"Público","2005-2006"
"347","PMDB",0,0.706455974476538,0.586666666666667,0.288497442039524,"Público","2005-2006"
"348","PT",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"349","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"350","PMDB",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"351","PT",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"352","PSDB",1,0.613688536277117,0.413333333333333,0.195730003840102,"Público","2005-2006"
"353","PSDB",0.5,0.613688536277117,0.0866666666666667,0.195730003840102,"Público","2005-2006"
"354","PT",0.5,0.441532956090292,0.0866666666666667,0.0235744236532768,"Público","2005-2006"
"355","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"356","PT",1,0.505820565319026,0.413333333333333,0.0878620328820116,"Público","2005-2006"
"357","PSDB",1,0.336197812296631,0.413333333333333,0.0817607201403842,"Público","2005-2006"
"358","PT",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"359","PT",0,0.826809846634721,0.586666666666667,0.408851314197706,"Público","2005-2006"
"360","PSDB",0,0.690994734776635,0.586666666666667,0.27303620233962,"Público","2005-2006"
"361","PT",1,0.588195950477574,0.413333333333333,0.17023741804056,"Público","2005-2006"
"362","PT",0.5,0.50750270510579,0.0866666666666667,0.0895441726687756,"Público","2005-2006"
"363","PT",0,0.854074748956336,0.586666666666667,0.436116216519321,"Público","2005-2006"
"364","PMDB",1,0.798261194745856,0.413333333333333,0.380302662308841,"Público","2005-2006"
"365","PT",0,0.907232561800578,0.586666666666667,0.489274029363563,"Público","2005-2006"
"366","PT",0,0.675533495076731,0.586666666666667,0.257574962639716,"Público","2005-2006"
"367","PT",0.5,0.744152547620877,0.0866666666666667,0.326194015183862,"Público","2005-2006"
"368","PT",0.5,0.730745538298342,0.0866666666666667,0.312787005861327,"Público","2005-2006"
"369","PT",1,0.706455974476538,0.413333333333333,0.288497442039524,"Público","2005-2006"
"370","PT",1,0.776768550456817,0.413333333333333,0.358810018019803,"Público","2005-2006"
"371","PMDB",1,0.653439339798824,0.413333333333333,0.235480807361809,"Público","2005-2006"
"372","PMDB",0.5,0.725304261048708,0.0866666666666667,0.307345728611693,"Público","2005-2006"
"373","PT",1,0.55586186149693,0.413333333333333,0.137903329059915,"Público","2005-2006"
"374","PT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"375","PMDB",1,0.57658402497585,0.413333333333333,0.158625492538835,"Público","2005-2006"
"376","PSDB",1,0.792410143627339,0.413333333333333,0.374451611190324,"Público","2005-2006"
"377","PT",0,0.753341578684013,0.586666666666667,0.335383046246998,"Público","2005-2006"
"378","PT",0,0.861119372906794,0.586666666666667,0.443160840469779,"Público","2005-2006"
"379","PT",0.75,0.521263983531971,0.163333333333333,0.103305451094956,"Público","2005-2006"
"380","PT",0.25,0.699823058898535,0.336666666666667,0.28186452646152,"Público","2005-2006"
"381","PMDB",0.25,0.62914977597702,0.336666666666667,0.211191243540005,"Público","2005-2006"
"382","PSDB",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"383","PMDB",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"384","PMDB",0.75,0.617436290090618,0.163333333333333,0.199477757653603,"Público","2005-2006"
"385","PSDB",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"386","PT",0.25,0.62914977597702,0.336666666666667,0.211191243540005,"Público","2005-2006"
"387","PT",0.75,0.359192242901815,0.163333333333333,0.0587662895351998,"Público","2005-2006"
"388","PDT",1,0.349773791440415,0.413333333333333,0.0681847409966,"Público","2005-2006"
"389","PMDB",0.75,0.665513532626462,0.163333333333333,0.247555000189447,"Público","2005-2006"
"390","PSDB",0.25,0.659470744387958,0.336666666666667,0.241512211950943,"Público","2005-2006"
"391","PT",1,0.52887243519302,0.413333333333333,0.110913902756005,"Público","2005-2006"
"392","PSDB",0.25,0.530790433215639,0.336666666666667,0.112831900778624,"Público","2005-2006"
"393","PMDB",0.5,0.670864633140787,0.0866666666666667,0.252906100703772,"Público","2005-2006"
"394","PSDB",0.75,0.512307799396484,0.163333333333333,0.094349266959469,"Público","2005-2006"
"395","PMDB",0.75,0.731701318390856,0.163333333333333,0.313742785953841,"Público","2005-2006"
"396","PMDB",1,0.29295196368039,0.413333333333333,0.125006568756625,"Público","2005-2006"
"397","PT",1,0.632897529790521,0.413333333333333,0.214938997353507,"Público","2005-2006"
"398","PT",0.75,0.492689032014196,0.163333333333333,0.0747304995771815,"Público","2005-2006"
"399","PT",0.75,0.492689032014196,0.163333333333333,0.0747304995771815,"Público","2005-2006"
"400","PMDB",0.75,0.622787390604943,0.163333333333333,0.204828858167928,"Público","2005-2006"
"401","PFL",1,0.723610737612575,0.413333333333333,0.30565220517556,"Público","2005-2006"
"402","PFL",1,0.181016641775225,0.413333333333333,0.23694189066179,"Público","2005-2006"
"403","PFL",0.25,0.613688536277117,0.336666666666667,0.195730003840102,"Público","2005-2006"
"404","PT",0,0.472957320597862,0.586666666666667,0.0549987881608474,"Público","2005-2006"
"405","PSDB",1,0.459797553160551,0.413333333333333,0.0418390207235361,"Público","2005-2006"
"406","PSDB",1,0.290938843110683,0.413333333333333,0.127019689326332,"Público","2005-2006"
"407","PSDB",1,0.907232561800578,0.413333333333333,0.489274029363563,"Público","2005-2006"
"408","PT",0,0.114546942155534,0.586666666666667,0.303411590281481,"Público","2005-2006"
"409","PSDB",1,0.707048036319611,0.413333333333333,0.289089503882596,"Público","2005-2006"
"410","PT",0,0.275477603410779,0.586666666666667,0.142480929026235,"Público","2005-2006"
"411","PSDB",1,0.821458746120395,0.413333333333333,0.403500213683381,"Público","2005-2006"
"412","PSDB",0,0.936461517764253,0.586666666666667,0.518502985327238,"Público","2005-2006"
"413","PT",0.75,0.256358786632683,0.163333333333333,0.161599745804332,"Público","2005-2006"
"414","PT",0.5,0.708149497912671,0.0866666666666667,0.290190965475656,"Público","2005-2006"
"415","PMDB",0,0.394283633633375,0.586666666666667,0.0236748988036398,"Público","2005-2006"
"416","PT",1,0.678920541948997,0.413333333333333,0.260962009511982,"Público","2005-2006"
"417","PT",0,0.684271642463322,0.586666666666667,0.266313110026307,"Público","2005-2006"
"418","PFL",0.25,0.713590775162305,0.336666666666667,0.295632242725291,"Público","2005-2006"
"419","PFL",0.5,0.450187364579164,0.0866666666666667,0.0322288321421492,"Público","2005-2006"
"420","PMDB",1,0.686055342634764,0.413333333333333,0.268096810197749,"Público","2005-2006"
"421","PMDB",1,0.490359325619123,0.413333333333333,0.072400793182108,"Público","2005-2006"
"422","PT",1,0.706455974476538,0.413333333333333,0.288497442039524,"Público","2005-2006"
"423","PSDB",0,0.0773061984995182,0.586666666666667,0.340652333937497,"Público","2005-2006"
"424","PDT",1,0.246928951521914,0.413333333333333,0.171029580915101,"Público","2005-2006"
"425","PSDB",0.5,0.286415662675285,0.0866666666666667,0.13154286976173,"Público","2005-2006"
"426","PSDB",1,0.799364590842488,0.413333333333333,0.381406058405473,"Público","2005-2006"
"427","PT",0.75,0.357954548954005,0.163333333333333,0.0600039834830098,"Público","2005-2006"
"428","PSDB",1,0.480237802784175,0.413333333333333,0.0622792703471607,"Público","2005-2006"
"429","PT",1,0.653439339798824,0.413333333333333,0.235480807361809,"Público","2005-2006"
"430","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"431","PT",0,0.746482254015951,0.586666666666667,0.328523721578936,"Público","2005-2006"
"432","PT",0.25,0.854074748956336,0.336666666666667,0.436116216519321,"Público","2005-2006"
"433","PMDB",1,0.660072255376827,0.413333333333333,0.242113722939813,"Público","2005-2006"
"434","PMDB",0.25,0.645203077519996,0.336666666666667,0.227244545082981,"Público","2005-2006"
"435","PMDB",0,0.626174437477209,0.586666666666667,0.208215905040194,"Público","2005-2006"
"436","PT",0.25,0.83559211513718,0.336666666666667,0.417633582700165,"Público","2005-2006"
"437","PT",0.75,0.413504010796149,0.163333333333333,0.00445452164086596,"Público","2005-2006"
"438","PMDB",0.5,0.725394437784017,0.0866666666666667,0.307435905347002,"Público","2005-2006"
"439","PMDB",0,0.845838486677508,0.586666666666667,0.427879954240493,"Público","2005-2006"
"440","PFL",0.75,0.807871383327243,0.163333333333333,0.389912850890228,"Público","2005-2006"
"441","PDT",1,0.730745538298342,0.413333333333333,0.312787005861327,"Público","2005-2006"
"442","PT",0.25,0.984538760300096,0.336666666666667,0.566580227863082,"Público","2005-2006"
"443","PT",0.5,0.729507844350532,0.0866666666666667,0.311549311913517,"Público","2005-2006"
"444","PT",0.5,0.347809737798355,0.0866666666666667,0.0701487946386596,"Público","2005-2006"
"445","PT",0.75,0.64739655156032,0.163333333333333,0.229438019123305,"Público","2005-2006"
"446","PT",0.5,0.715284298598438,0.0866666666666667,0.297325766161423,"Público","2005-2006"
"447","PMDB",0.5,0.622049647261325,0.0866666666666667,0.20409111482431,"Público","2005-2006"
"448","PT",0,0.603657190177478,0.586666666666667,0.185698657740463,"Público","2005-2006"
"449","PSDB",0.75,0.653439339798824,0.163333333333333,0.235480807361809,"Público","2005-2006"
"450","PT",0,0.854074748956336,0.586666666666667,0.436116216519321,"Público","2005-2006"
"451","PMDB",1,0.724702750059839,0.413333333333333,0.306744217622824,"Público","2005-2006"
"452","PSDB",0.75,0.246928951521914,0.163333333333333,0.171029580915101,"Público","2005-2006"
"453","PT",0.75,0.63111382961908,0.163333333333333,0.213155297182065,"Público","2005-2006"
"454","PSDB",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"455","PMDB",0.75,0.490359325619123,0.163333333333333,0.072400793182108,"Público","2005-2006"
"456","PT",0.75,0.588207334126943,0.163333333333333,0.170248801689929,"Público","2005-2006"
"457","PSDB",0,0.436227911195407,0.586666666666667,0.0182693787583918,"Público","2005-2006"
"458","PSDB",0.5,0.711525161135568,0.0866666666666667,0.293566628698553,"Público","2005-2006"
"459","PT",0.5,0.546527148933248,0.0866666666666667,0.128568616496233,"Público","2005-2006"
"460","PT",0.25,0.603657190177478,0.336666666666667,0.185698657740463,"Público","2005-2006"
"461","PT",0,0.428965250496052,0.586666666666667,0.0110067180590377,"Público","2005-2006"
"462","PT",1,0.758010440619957,0.413333333333333,0.340051908182942,"Público","2005-2006"
"463","PSDB",0.5,0.583126763818545,0.0866666666666667,0.16516823138153,"Público","2005-2006"
"464","PMDB",0.25,0.776768550456817,0.336666666666667,0.358810018019803,"Público","2005-2006"
"465","PT",0.5,0.67562367181204,0.0866666666666667,0.257665139375025,"Público","2005-2006"
"466","PT",0,0.626308735328386,0.586666666666667,0.208350202891371,"Público","2005-2006"
"467","PT",0,0.638748580909038,0.586666666666667,0.220790048472023,"Público","2005-2006"
"468","PT",0.5,0.696063921435665,0.0866666666666667,0.27810538899865,"Público","2005-2006"
"469","PT",0,0.675533495076731,0.586666666666667,0.257574962639716,"Público","2005-2006"
"470","PT",0.25,0.692688258212768,0.336666666666667,0.274729725775753,"Público","2005-2006"
"471","PT",0.5,0.63421896263605,0.0866666666666667,0.216260430199035,"Público","2005-2006"
"472","PT",1,0.953616280900289,0.413333333333333,0.535657748463274,"Público","2005-2006"
"473","PMDB",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"474","PSDB",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"475","PT",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"476","PMDB",1,0.398042771096245,0.413333333333333,0.0199157613407697,"Público","2005-2006"
"477","PT",1,0.413504010796149,0.413333333333333,0.00445452164086596,"Público","2005-2006"
"478","PT",1,0.907232561800578,0.413333333333333,0.489274029363563,"Público","2005-2006"
"479","PMDB",0.5,0.29295196368039,0.0866666666666667,0.125006568756625,"Público","2005-2006"
"480","PT",1,0.861209549642103,0.413333333333333,0.443251017205088,"Público","2005-2006"
"481","PDT",0.75,0.768622464913299,0.163333333333333,0.350663932476284,"Público","2005-2006"
"482","PMDB",0.25,0.869535988656239,0.336666666666667,0.451577456219224,"Público","2005-2006"
"483","PMDB",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"484","PT",0.25,0.936551694499561,0.336666666666667,0.518593162062547,"Público","2005-2006"
"485","PMDB",1,0.830377246977604,0.413333333333333,0.412418714540589,"Público","2005-2006"
"486","PMDB",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"487","PT",1,0.969077520600193,0.413333333333333,0.551118988163178,"Público","2005-2006"
"488","PFL",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"489","PSDB",1,0.653439339798824,0.413333333333333,0.235480807361809,"Público","2005-2006"
"490","PFL",0.75,0.690994734776635,0.163333333333333,0.27303620233962,"Público","2005-2006"
"491","PT",0.75,0.50503870085954,0.163333333333333,0.0870801684225247,"Público","2005-2006"
"492","PFL",0.5,0.634681229961963,0.0866666666666667,0.216722697524948,"Público","2005-2006"
"493","PT",1,0.825026146463279,0.413333333333333,0.407067614026264,"Público","2005-2006"
"494","PSDB",0,0.336197812296631,0.586666666666667,0.0817607201403842,"Público","2005-2006"
"495","PSDB",1,0.428965250496052,0.413333333333333,0.0110067180590377,"Público","2005-2006"
"496","PT",0.5,0.651835993098,0.0866666666666667,0.233877460660985,"Público","2005-2006"
"497","PMDB",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"498","PMDB",0.5,0.605542450733598,0.0866666666666667,0.187583918296583,"Público","2005-2006"
"499","PT",0,0.496936736431889,0.586666666666667,0.0789782039948743,"Público","2005-2006"
"500","PT",0.5,0.698129535462402,0.0866666666666667,0.280171003025387,"Público","2005-2006"
"501","PMDB",0,0.604348877901656,0.586666666666667,0.186390345464641,"Público","2005-2006"
"502","PDT",0,0.63797810009892,0.586666666666667,0.220019567661905,"Público","2005-2006"
"503","PMDB",0.75,0.907503092006505,0.163333333333333,0.48954455956949,"Público","2005-2006"
"504","PT",0.25,0.510889751978056,0.336666666666667,0.0929312195410414,"Público","2005-2006"
"505","PT",0.25,0.828323016600236,0.336666666666667,0.410364484163221,"Público","2005-2006"
"506","PT",0.25,0.65741651401059,0.336666666666667,0.239457981573575,"Público","2005-2006"
"507","PSDB",0.25,0.869535988656239,0.336666666666667,0.451577456219224,"Público","2005-2006"
"508","PT",0,0.907232561800578,0.586666666666667,0.489274029363563,"Público","2005-2006"
"509","PT",0.25,0.346572043850545,0.336666666666667,0.0713864885864695,"Público","2005-2006"
"510","PT",0.5,0.800044894917297,0.0866666666666667,0.382086362480283,"Público","2005-2006"
"511","PMDB",0.25,0.583948246059882,0.336666666666667,0.165989713622867,"Público","2005-2006"
"512","PT",0.25,0.453484234716121,0.336666666666667,0.0355257022791061,"Público","2005-2006"
"513","PT",0.75,0.861209549642103,0.163333333333333,0.443251017205088,"Público","2005-2006"
"514","PT",0,0.588207334126943,0.586666666666667,0.170248801689929,"Público","2005-2006"
"515","PSDB",0.5,0.759794140791399,0.0866666666666667,0.341835608354384,"Público","2005-2006"
"516","PMDB",0.25,0.58463993378406,0.336666666666667,0.166681401347045,"Público","2005-2006"
"517","PT",0.25,0.678920541948997,0.336666666666667,0.260962009511982,"Público","2005-2006"
"518","PT",1,0.676125556919803,0.413333333333333,0.258167024482788,"Público","2005-2006"
"519","PSDB",0.5,0.472922648627791,0.0866666666666667,0.054964116190776,"Público","2005-2006"
"520","PSDB",0.75,0.730745538298342,0.163333333333333,0.312787005861327,"Público","2005-2006"
"521","PSDB",0.75,0.613688536277117,0.163333333333333,0.195730003840102,"Público","2005-2006"
"522","PT",0.5,0.397862417625627,0.0866666666666667,0.0200961148113873,"Público","2005-2006"
"523","PDT",1,0.613688536277117,0.413333333333333,0.195730003840102,"Público","2005-2006"
"524","PSDB",0.25,0.907232561800578,0.336666666666667,0.489274029363563,"Público","2005-2006"
"525","PT",0.5,0.63797810009892,0.0866666666666667,0.220019567661905,"Público","2005-2006"
"526","PMDB",0.25,0.569359047554774,0.336666666666667,0.151400515117759,"Público","2005-2006"
"527","PMDB",0.5,0.609699978415981,0.0866666666666667,0.191741445978967,"Público","2005-2006"
"528","PT",0.25,0.845748309942199,0.336666666666667,0.427789777505184,"Público","2005-2006"
"529","PSDB",0.75,0.56272613197677,0.163333333333333,0.144767599539755,"Público","2005-2006"
"530","PSDB",0,0.724702750059839,0.586666666666667,0.306744217622824,"Público","2005-2006"
"531","PMDB",0.25,0.969167697335502,0.336666666666667,0.551209164898487,"Público","2005-2006"
"532","PT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"533","PMDB",0.5,0.854074748956336,0.0866666666666667,0.436116216519321,"Público","2005-2006"
"534","PT",0.75,0.692688258212768,0.163333333333333,0.274729725775753,"Público","2005-2006"
"535","PMDB",0.5,0.784173881348511,0.0866666666666667,0.366215348911496,"Público","2005-2006"
"536","PFL",0.5,0.632159786446903,0.0866666666666667,0.214201254009888,"Público","2005-2006"
"537","PMDB",0.5,0.620811953313515,0.0866666666666667,0.2028534208765,"Público","2005-2006"
"538","PT",0,0.855858449127777,0.586666666666667,0.437899916690763,"Público","2005-2006"
"539","PSDB",0.5,0.674661453881935,0.0866666666666667,0.25670292144492,"Público","2005-2006"
"540","PT",0.25,0.907232561800578,0.336666666666667,0.489274029363563,"Público","2005-2006"
"541","PT",1,0.938245217935694,0.413333333333333,0.520286685498679,"Público","2005-2006"
"542","PSDB",0.5,0.536833221454143,0.0866666666666667,0.118874689017128,"Público","2005-2006"
"543","PDT",1,0.753251401948704,0.413333333333333,0.335292869511689,"Público","2005-2006"
"544","PSDB",0.5,0.855858449127777,0.0866666666666667,0.437899916690763,"Público","2005-2006"
"545","PT",0.75,0.719897655769145,0.163333333333333,0.30193912333213,"Público","2005-2006"
"546","PT",1,0.707048036319611,0.413333333333333,0.289089503882596,"Público","2005-2006"
"547","PT",0.75,0.969077520600193,0.163333333333333,0.551118988163178,"Público","2005-2006"
"548","PT",0.25,0.722419099284205,0.336666666666667,0.304460566847191,"Público","2005-2006"
"549","PT",0.25,0.984538760300096,0.336666666666667,0.566580227863082,"Público","2005-2006"
"550","PT",0,0.722419099284205,0.586666666666667,0.304460566847191,"Público","2005-2006"
"551","PT",0.75,0.304526205903836,0.163333333333333,0.113432326533179,"Público","2005-2006"
"552","PT",0.75,0.47488670226985,0.163333333333333,0.0569281698328354,"Público","2005-2006"
"553","PT",0.75,0.984538760300096,0.163333333333333,0.566580227863082,"Público","2005-2006"
"554","PT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"555","PTB",0.75,0.107958147693399,0.163333333333333,0.310000384743616,"Público","2005-2006"
"556","PTB",0.5,0.494107079432624,0.0866666666666667,0.0761485469956092,"Público","2005-2006"
"557","PTB",0.25,0.636374753398096,0.336666666666667,0.218416220961081,"Público","2005-2006"
"558","PDT",0.5,0.643829151217437,0.0866666666666667,0.225870618780422,"Público","2005-2006"
"559","PT",1,0.675533495076731,0.413333333333333,0.257574962639716,"Público","2005-2006"
"560","PT",0.75,0.679646901643246,0.163333333333333,0.261688369206232,"Público","2005-2006"
"561","PMDB",0.75,1,0.163333333333333,0.582041467562985,"Público","2005-2006"
"562","PMDB",0.5,0.984538760300096,0.0866666666666667,0.566580227863082,"Público","2005-2006"
"563","PSDB",0.5,0.807871383327243,0.0866666666666667,0.389912850890228,"Público","2005-2006"
"564","PT",0.5,0.526813259003873,0.0866666666666667,0.108854726566858,"Público","2005-2006"
"565","PSDB",0,0.617436290090618,0.586666666666667,0.199477757653603,"Público","2005-2006"
"566","PMDB",0.25,0.510889751978056,0.336666666666667,0.0929312195410414,"Público","2005-2006"
"567","PSDB",0.75,0.509786355881424,0.163333333333333,0.0918278234444088,"Público","2005-2006"
"568","PT",0,0.740765500748611,0.586666666666667,0.322806968311597,"Público","2005-2006"
"569","PFL",0,0.172144196537456,0.586666666666667,0.245814335899559,"Público","2005-2006"
"570","PSDB",0.25,0.541722054642555,0.336666666666667,0.12376352220554,"Público","2005-2006"
"571","PFL",0,0.444054399605352,0.586666666666667,0.026095867168337,"Público","2005-2006"
"572","PTB",0.5,0.922874154971099,0.0866666666666667,0.504915622534085,"Público","2005-2006"
"573","PT",0,0.736096638812667,0.586666666666667,0.318138106375652,"Público","2005-2006"
"574","PFL",0.25,0.444336313460647,0.336666666666667,0.0263777810236325,"Público","2005-2006"
"575","PMDB",0.25,0.636464930133405,0.336666666666667,0.21850639769639,"Público","2005-2006"
"576","PMDB",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"577","PT",0,0.632897529790521,0.586666666666667,0.214938997353507,"Público","2005-2006"
"578","PSDB",0.75,0.830106716771678,0.163333333333333,0.412148184334663,"Público","2005-2006"
"579","PT",0.25,0.351377138141239,0.336666666666667,0.066581394295776,"Público","2005-2006"
"580","PT",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"581","PT",0.5,0.969077520600193,0.0866666666666667,0.551118988163178,"Público","2005-2006"
"582","PMDB",0.25,0.811438783670126,0.336666666666667,0.393480251233111,"Público","2005-2006"
"583","PSDB",0.5,0.821458746120395,0.0866666666666667,0.403500213683381,"Público","2005-2006"
"584","PSDB",1,0.585720562581954,0.413333333333333,0.16776203014494,"Público","2005-2006"
"585","PT",1,0.504571487721848,0.413333333333333,0.0866129552848328,"Público","2005-2006"
"586","PDT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"587","PSDB",1,0.588195950477574,0.413333333333333,0.17023741804056,"Público","2005-2006"
"588","PSDB",0.25,0.507784618961086,0.336666666666667,0.089826086524071,"Público","2005-2006"
"589","PSDB",1,0.602065227126023,0.413333333333333,0.184106694689008,"Público","2005-2006"
"590","PT",0.5,0.892041852306601,0.0866666666666667,0.474083319869586,"Público","2005-2006"
"591","PSDB",0.25,0.69510814134315,0.336666666666667,0.277149608906135,"Público","2005-2006"
"592","PSDB",0.5,0.179232941603783,0.0866666666666667,0.238725590833232,"Público","2005-2006"
"593","PT",1,0.572734710777671,0.413333333333333,0.154776178340656,"Público","2005-2006"
"594","PSDB",0.25,0.588195950477574,0.336666666666667,0.17023741804056,"Público","2005-2006"
"595","PSDB",0.5,0.745936247792319,0.0866666666666667,0.327977715355304,"Público","2005-2006"
"596","PSDB",1,0.603657190177478,0.413333333333333,0.185698657740463,"Público","2005-2006"
"597","PFL",1,0.838703685991741,0.413333333333333,0.420745153554726,"Público","2005-2006"
"598","PMDB",0.25,1,0.336666666666667,0.582041467562985,"Público","2005-2006"
"599","PSDB",0.25,0.76157784096284,0.336666666666667,0.343619308525826,"Público","2005-2006"
"600","PT",0.5,0.836919985820299,0.0866666666666667,0.418961453383284,"Público","2005-2006"
"601","PT",0.25,0.682668295762498,0.336666666666667,0.264709763325483,"Público","2005-2006"
"602","PT",0.5,0.854074748956336,0.0866666666666667,0.436116216519321,"Público","2005-2006"
"603","PT",0.25,0.746116601262937,0.336666666666667,0.328158068825922,"Público","2005-2006"
"604","PMDB",0.75,0.838613509256432,0.163333333333333,0.420654976819417,"Público","2005-2006"
"605","PT",1,0.598227296577213,0.413333333333333,0.180268764140198,"Público","2005-2006"
"606","PSDB",0.75,0.507784618961086,0.163333333333333,0.089826086524071,"Público","2005-2006"
"607","PDT",1,0.490359325619123,0.413333333333333,0.072400793182108,"Público","2005-2006"
"608","PDT",0.25,0.766748588006548,0.336666666666667,0.348790055569533,"Público","2005-2006"
"609","PDT",0.25,0.589433644425384,0.336666666666667,0.17147511198837,"Público","2005-2006"
"610","PT",0,0.434045820804451,0.586666666666667,0.0160872883674363,"Público","2005-2006"
"611","PT",1,0.653439339798824,0.413333333333333,0.235480807361809,"Público","2005-2006"
"612","PT",0.5,0.0789095452003423,0.0866666666666667,0.339048987236672,"Público","2005-2006"
"613","PT",1,0.706455974476538,0.413333333333333,0.288497442039524,"Público","2005-2006"
"614","PMDB",0.25,0.482123063340295,0.336666666666667,0.0641645309032802,"Público","2005-2006"
"615","PSDB",0.5,0.869535988656239,0.0866666666666667,0.451577456219224,"Público","2005-2006"
"616","PT",0.25,0.595830701767533,0.336666666666667,0.177872169330518,"Público","2005-2006"
"617","PT",0.5,0.634489492841977,0.0866666666666667,0.216530960404962,"Público","2005-2006"
