"","partido","microGap","Dimensão","Período"
"68","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"69","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"70","PT",0.33030528299616,"Liberal / Fundamentalismo adaptado","2021-2019"
"71","PSL",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"72","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"73","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"74","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"75","PSL",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"76","PT",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"77","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"78","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"79","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"80","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"81","MDB",0.00674919424563142,"Liberal / Fundamentalismo adaptado","2021-2019"
"82","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"83","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"84","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"85","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"86","PT",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"87","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"88","PSL",0.164798762803249,"Liberal / Fundamentalismo adaptado","2021-2019"
"89","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"90","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"91","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"92","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"93","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"94","PT",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"95","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"96","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"97","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"98","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"99","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"100","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"101","PT",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"102","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"103","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"104","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"105","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"106","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"107","MDB",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"108","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"109","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"110","PT",0.164798762803249,"Liberal / Fundamentalismo adaptado","2021-2019"
"111","PSL",0.109629922738946,"Liberal / Fundamentalismo adaptado","2021-2019"
"112","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"113","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"114","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"115","PSL",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"116","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"117","PSL",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"118","PSL",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"119","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"120","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"121","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"122","MDB",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"123","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"124","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"125","MDB",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"126","PSL",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"127","PSL",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"128","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"129","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"130","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"131","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"132","PT",0.455060793602597,"Liberal / Fundamentalismo adaptado","2021-2019"
"133","PT",0.455060793602597,"Liberal / Fundamentalismo adaptado","2021-2019"
"134","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"135","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"136","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"137","PSL",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"138","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"139","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"140","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"141","PT",0.103588485882976,"Liberal / Fundamentalismo adaptado","2021-2019"
"142","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"143","PSL",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"144","PSL",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"145","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"146","PT",0.158757325947279,"Liberal / Fundamentalismo adaptado","2021-2019"
"147","MDB",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"148","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"149","PSL",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"150","PSL",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"151","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"152","PT",0.164798762803249,"Liberal / Fundamentalismo adaptado","2021-2019"
"153","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"154","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"155","PT",0.33030528299616,"Liberal / Fundamentalismo adaptado","2021-2019"
"156","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"157","PT",0.103588485882976,"Liberal / Fundamentalismo adaptado","2021-2019"
"158","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"159","MDB",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"160","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"161","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"162","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"163","MDB",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"164","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"165","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"166","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"167","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"168","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"169","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"170","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"171","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"172","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"173","PT",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"174","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"175","MDB",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"176","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"177","MDB",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"178","PT",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"179","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"180","MDB",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"181","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"182","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"183","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"184","PT",0.164798762803249,"Liberal / Fundamentalismo adaptado","2021-2019"
"185","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"186","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"187","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"188","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"189","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"190","PT",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"191","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"192","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"193","PT",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"194","MDB",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"195","MDB",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"196","PT",0.048419645818672,"Liberal / Fundamentalismo adaptado","2021-2019"
"197","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"198","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"199","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"200","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"201","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"202","PT",0.186673544916372,"Liberal / Fundamentalismo adaptado","2021-2019"
"203","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"204","PT",0.00674919424563142,"Liberal / Fundamentalismo adaptado","2021-2019"
"205","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"206","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"207","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"208","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"209","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"210","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"211","PT",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"212","PT",0.213926166011582,"Liberal / Fundamentalismo adaptado","2021-2019"
"213","PT",0.275136442931856,"Liberal / Fundamentalismo adaptado","2021-2019"
"214","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"215","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"216","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"217","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"218","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"219","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"220","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"221","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"222","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"223","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"224","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"225","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"226","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"227","PSL",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"228","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"229","PT",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"230","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"231","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"232","PT",0.455060793602597,"Liberal / Fundamentalismo adaptado","2021-2019"
"233","PT",0.164798762803249,"Liberal / Fundamentalismo adaptado","2021-2019"
"234","PT",0.33030528299616,"Liberal / Fundamentalismo adaptado","2021-2019"
"235","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"236","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"237","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"238","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"239","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"240","PT",0.455060793602597,"Liberal / Fundamentalismo adaptado","2021-2019"
"241","PT",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"242","PT",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"243","PT",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"244","PSL",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"245","MDB",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"246","PSL",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"247","MDB",0.241842384980675,"Liberal / Fundamentalismo adaptado","2021-2019"
"248","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"249","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"250","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"251","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"252","PT",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"253","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"254","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"255","PT",0.0763358647877649,"Liberal / Fundamentalismo adaptado","2021-2019"
"256","PSL",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"257","PSL",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"258","PT",0.352180065109282,"Liberal / Fundamentalismo adaptado","2021-2019"
"259","PSL",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"260","PSL",0.730904993924114,"Liberal / Fundamentalismo adaptado","2021-2019"
"261","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"262","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"263","PT",0.158757325947279,"Liberal / Fundamentalismo adaptado","2021-2019"
"264","PT",0.620567313795507,"Liberal / Fundamentalismo adaptado","2021-2019"
"265","PT",0.103588485882976,"Liberal / Fundamentalismo adaptado","2021-2019"
"266","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
"267","PT",0.565398473731204,"Liberal / Fundamentalismo adaptado","2021-2019"
"268","PT",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"269","PT",0.675736153859811,"Liberal / Fundamentalismo adaptado","2021-2019"
"270","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"271","PT",0.131504704852068,"Liberal / Fundamentalismo adaptado","2021-2019"
"272","MDB",0.5102296336669,"Liberal / Fundamentalismo adaptado","2021-2019"
"273","PT",0.297011225044979,"Liberal / Fundamentalismo adaptado","2021-2019"
"274","PT",0.269095006075886,"Liberal / Fundamentalismo adaptado","2021-2019"
