"","partido","microGap","Dimensão","Período"
"234","PT",0.1075208051035,"Liberal / Fundamentalismo adaptado","2014-2014"
"235","PT",0.386888144390036,"Liberal / Fundamentalismo adaptado","2014-2014"
"236","PMDB",0.114878977596505,"Liberal / Fundamentalismo adaptado","2014-2014"
"237","PT",0.168659569760346,"Liberal / Fundamentalismo adaptado","2014-2014"
"238","PT",0.0971433693873776,"Liberal / Fundamentalismo adaptado","2014-2014"
"239","PT",0.152647631920109,"Liberal / Fundamentalismo adaptado","2014-2014"
"240","PMDB",0.162177294994816,"Liberal / Fundamentalismo adaptado","2014-2014"
"241","PT",0.278093887358832,"Liberal / Fundamentalismo adaptado","2014-2014"
"242","PMDB",0.257552013918582,"Liberal / Fundamentalismo adaptado","2014-2014"
"243","PSDB",0.161293054395337,"Liberal / Fundamentalismo adaptado","2014-2014"
"244","PT",0.29824671873551,"Liberal / Fundamentalismo adaptado","2014-2014"
"245","PT",0.278093887358832,"Liberal / Fundamentalismo adaptado","2014-2014"
"246","PDT",0.469510296835363,"Liberal / Fundamentalismo adaptado","2014-2014"
"247","PT",0.434575503851919,"Liberal / Fundamentalismo adaptado","2014-2014"
"248","PT",0.319177634239332,"Liberal / Fundamentalismo adaptado","2014-2014"
"249","PSDB",0.115138338972219,"Liberal / Fundamentalismo adaptado","2014-2014"
"250","PMDB",0.0290797561541432,"Liberal / Fundamentalismo adaptado","2014-2014"
"251","PT",0.319177634239332,"Liberal / Fundamentalismo adaptado","2014-2014"
"252","PT",0.285711421227552,"Liberal / Fundamentalismo adaptado","2014-2014"
"253","PSDB",0.435094226603348,"Liberal / Fundamentalismo adaptado","2014-2014"
"254","PT",0.430598040536565,"Liberal / Fundamentalismo adaptado","2014-2014"
"255","PT",0.386888144390036,"Liberal / Fundamentalismo adaptado","2014-2014"
"256","PT",0.434575503851919,"Liberal / Fundamentalismo adaptado","2014-2014"
"257","PT",0.332491015874434,"Liberal / Fundamentalismo adaptado","2014-2014"
"258","PSB",0.217482188325419,"Liberal / Fundamentalismo adaptado","2014-2014"
"259","PT",0.150354803522553,"Liberal / Fundamentalismo adaptado","2014-2014"
"260","PMDB",0.468324602454936,"Liberal / Fundamentalismo adaptado","2014-2014"
"261","PT",0.0426165601839185,"Liberal / Fundamentalismo adaptado","2014-2014"
"262","PT",0.408424156903565,"Liberal / Fundamentalismo adaptado","2014-2014"
"263","PSDB",0.338368193630257,"Liberal / Fundamentalismo adaptado","2014-2014"
"264","PMDB",0.1276971606957,"Liberal / Fundamentalismo adaptado","2014-2014"
"265","PSDB",0.455117377292169,"Liberal / Fundamentalismo adaptado","2014-2014"
"266","PT",0.148604551983999,"Liberal / Fundamentalismo adaptado","2014-2014"
"267","PT",0.196291911445883,"Liberal / Fundamentalismo adaptado","2014-2014"
"268","PMDB",0.108169208542786,"Liberal / Fundamentalismo adaptado","2014-2014"
"269","PT",0.264521144348016,"Liberal / Fundamentalismo adaptado","2014-2014"
"270","PMDB",0.01875804163312,"Liberal / Fundamentalismo adaptado","2014-2014"
"271","PMDB",0.366346270949786,"Liberal / Fundamentalismo adaptado","2014-2014"
"272","PT",0.0418620002722968,"Liberal / Fundamentalismo adaptado","2014-2014"
"273","PMDB",0.205757510453488,"Liberal / Fundamentalismo adaptado","2014-2014"
"274","PT",0.0418620002722968,"Liberal / Fundamentalismo adaptado","2014-2014"
"275","PSDB",0.468324602454936,"Liberal / Fundamentalismo adaptado","2014-2014"
"276","PMDB",0.148604551983999,"Liberal / Fundamentalismo adaptado","2014-2014"
"277","PMDB",0.468324602454936,"Liberal / Fundamentalismo adaptado","2014-2014"
"278","PT",0.264002421596587,"Liberal / Fundamentalismo adaptado","2014-2014"
"279","PSDB",0.305714789702315,"Liberal / Fundamentalismo adaptado","2014-2014"
"280","PMDB",0.455117377292169,"Liberal / Fundamentalismo adaptado","2014-2014"
"281","PMDB",0.591575843096435,"Liberal / Fundamentalismo adaptado","2014-2014"
"282","PDT",0.435094226603348,"Liberal / Fundamentalismo adaptado","2014-2014"
"283","PT",0.000149632166568214,"Liberal / Fundamentalismo adaptado","2014-2014"
"284","PMDB",0.453766063242844,"Liberal / Fundamentalismo adaptado","2014-2014"
"285","PMDB",0.591575843096435,"Liberal / Fundamentalismo adaptado","2014-2014"
"286","PMDB",0.180677358541221,"Liberal / Fundamentalismo adaptado","2014-2014"
"287","PMDB",0.00212956744112242,"Liberal / Fundamentalismo adaptado","2014-2014"
"288","PMDB",0.494159314278824,"Liberal / Fundamentalismo adaptado","2014-2014"
"289","PT",0.366346270949786,"Liberal / Fundamentalismo adaptado","2014-2014"
"290","PT",0.298635760799082,"Liberal / Fundamentalismo adaptado","2014-2014"
"291","PMDB",0.128451720607321,"Liberal / Fundamentalismo adaptado","2014-2014"
"292","PSDB",0.30425357717919,"Liberal / Fundamentalismo adaptado","2014-2014"
"293","PT",0.110586431710337,"Liberal / Fundamentalismo adaptado","2014-2014"
"294","PMDB",0.284544295036837,"Liberal / Fundamentalismo adaptado","2014-2014"
"295","PT",0.22952228729747,"Liberal / Fundamentalismo adaptado","2014-2014"
"296","PT",0.290249699699568,"Liberal / Fundamentalismo adaptado","2014-2014"
"297","PMDB",0.591575843096435,"Liberal / Fundamentalismo adaptado","2014-2014"
"298","PSB",0.400460887400853,"Liberal / Fundamentalismo adaptado","2014-2014"
"299","PDT",0.175620357317775,"Liberal / Fundamentalismo adaptado","2014-2014"
"300","PT",0.132624481231288,"Liberal / Fundamentalismo adaptado","2014-2014"
"301","PT",0.0707243181913054,"Liberal / Fundamentalismo adaptado","2014-2014"
"302","PT",0.455636100043598,"Liberal / Fundamentalismo adaptado","2014-2014"
"303","PSDB",0.294787978171585,"Liberal / Fundamentalismo adaptado","2014-2014"
"304","PT",0.219459934152162,"Liberal / Fundamentalismo adaptado","2014-2014"
"305","PSDB",0.0880584695713411,"Liberal / Fundamentalismo adaptado","2014-2014"
"306","PT",0.149252955423286,"Liberal / Fundamentalismo adaptado","2014-2014"
"307","PT",0.494159314278824,"Liberal / Fundamentalismo adaptado","2014-2014"
"308","PT",0.421521483592532,"Liberal / Fundamentalismo adaptado","2014-2014"
"309","PT",0.386888144390036,"Liberal / Fundamentalismo adaptado","2014-2014"
"310","PT",0.35277352793897,"Liberal / Fundamentalismo adaptado","2014-2014"
"311","PT",0.284544295036837,"Liberal / Fundamentalismo adaptado","2014-2014"
"312","PT",0.128451720607321,"Liberal / Fundamentalismo adaptado","2014-2014"
"313","PDT",0.0829457471527967,"Liberal / Fundamentalismo adaptado","2014-2014"
"314","PMDB",0.0418620002722968,"Liberal / Fundamentalismo adaptado","2014-2014"
"315","PT",0.138588033245388,"Liberal / Fundamentalismo adaptado","2014-2014"
"316","PMDB",0.263636903748537,"Liberal / Fundamentalismo adaptado","2014-2014"
"317","PMDB",0.550492096215935,"Liberal / Fundamentalismo adaptado","2014-2014"
"318","PSB",0.148863913359714,"Liberal / Fundamentalismo adaptado","2014-2014"
"319","PMDB",0.345804397509536,"Liberal / Fundamentalismo adaptado","2014-2014"
"320","PT",0.144571367473546,"Liberal / Fundamentalismo adaptado","2014-2014"
"321","PMDB",0.0391854157290312,"Liberal / Fundamentalismo adaptado","2014-2014"
"322","PT",0.455117377292169,"Liberal / Fundamentalismo adaptado","2014-2014"
"323","PMDB",0.128192359231607,"Liberal / Fundamentalismo adaptado","2014-2014"
"324","PT",0.264002421596587,"Liberal / Fundamentalismo adaptado","2014-2014"
"325","PT",0.285172916262065,"Liberal / Fundamentalismo adaptado","2014-2014"
"326","PSB",0.265169547787302,"Liberal / Fundamentalismo adaptado","2014-2014"
"327","PT",0.571033969656185,"Liberal / Fundamentalismo adaptado","2014-2014"
"328","PT",0.230665889272664,"Liberal / Fundamentalismo adaptado","2014-2014"
"329","PT",0.40059056808871,"Liberal / Fundamentalismo adaptado","2014-2014"
"330","PT",0.19642159213374,"Liberal / Fundamentalismo adaptado","2014-2014"
"331","PMDB",0.0398102949527956,"Liberal / Fundamentalismo adaptado","2014-2014"
"332","PMDB",0.12806267854375,"Liberal / Fundamentalismo adaptado","2014-2014"
"333","PSDB",0.161293054395337,"Liberal / Fundamentalismo adaptado","2014-2014"
"334","PMDB",0.394010479722849,"Liberal / Fundamentalismo adaptado","2014-2014"
"335","PDT",0.209110094545078,"Liberal / Fundamentalismo adaptado","2014-2014"
"336","PT",0.182353650587016,"Liberal / Fundamentalismo adaptado","2014-2014"
"337","PMDB",0.0418620002722968,"Liberal / Fundamentalismo adaptado","2014-2014"
"338","PMDB",0.434575503851919,"Liberal / Fundamentalismo adaptado","2014-2014"
"339","PT",0.183367571874352,"Liberal / Fundamentalismo adaptado","2014-2014"
"340","PMDB",0.064618670723828,"Liberal / Fundamentalismo adaptado","2014-2014"
